Days of Operation,Biomass Sample ID,Media description,Media changes,Media Influent Flow Rate (mL/min) based on scales linear projection,"pH adjustment delivery rate (mL/min) - primarily 1 M HCl, sometimes 1 M NaOH",Media Acetate (mol/L),Media Propionate (mol/L),Media Butyrate (mol/L),Media Total VFA (mg COD/L),Media Total COD (mg/L) Hach,Media Ammonia (mol/L),Media Dissolved Inorganic Carbon (mol C/L),Media Dissolved Organic Carbon (mol C/L),Approximate Total Influent C (mol/min) based on Media recipe,H2 delivery rate setpoint (mL/min),CO2 delivery rate setpoint (mL/min),H2 delivery rate (mol/min),H2 delivery rate (e-eq/min),H2 delivery (g COD/min),CO2 delivery rate (mol/min),H2:CO2 ratio,Measured Total Influent C (mol/min),Approximate Total Influent C (mol/min) based on Media recipe + gas,Effluent waste flow rate (mL/min) - measured based on HRT after Day 38.1,Waste Effluent Acetate (mol/L),Waste Effluent Propionate (mol/L),Waste Effluent Butyrate (mol/L),Waste Effluent Total VFA (mg COD/L),Waste Effluent Total COD (mg/L) Hach,Waste Effluent Ammonia (mol/L),Waste Effluent Dissolved Inorganic Carbon (mol C/L),Waste Effluent Dissolved Organic Carbon (mol C/L),Gas Flow Out (mL/min at STP),Gas Composition (% CH4),Gas Composition (% H2),Gas Composition (% CO2),CH4 Production (mol/min),H2 breakthrough (mol/min),CO2 breakthrough (mol/min),Specific CH4 production Rate (m3/m3d) .155,Specific CH4 production Rate (L/m2d),Waste Effluent Dissolved Inorganic Carbon (mol/min) based on sensor,Effluent C as measured (mol/min),Effluent C as biomass (mol/min),Total Effluent C (mol/min) based on MT sensors,H2 Conversion to CH4 Efficiency (%),H2 conversion to CH4 efficiency (30-day rolling average),Accounted H2 (%),Unaccounted H2 (%),C gas only Conversion Efficiency to CH4 (%),CO2 conversion to CH4 efficiency (30-day rolling average),C Conversion to CH4 Efficiency (%),Accounted C (%) based on MT sensors,Unaccounted C (%) based on MT sensors,Projected Cell Yield (g/min),R-TSS,W-TSS,R-VSS,W-VSS,SRT,HRT,pH,"CO2 (mg/L, aqueous dissolved CO2)",ORP (mV),Temp ©,[H],[CO2aq],pKa1,pKa2,[HCO3-],[CO3-2],TIC
2.4000000000000004,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.028261881461407172,0.0023279393850307315,,2037.9116724691357,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.0275745257452574,0.0275745257452574,,1924.5300709604517,,,0.021295497172417983,0.451468581457941,0.5934718228013892,0.0,0.931845,0.068155,0.0,2.4688560299926808e-05,1.8057175037066377e-06,0.0,0.0,4.284047047764841e-08,2.673669964436978e-05,,1.8485579741842864e-06,0.0,,0.5066524820014092,0.4933475179985908,0.0,,0.0,0.0488179288859071,0.9511820711140928,0.0009979655343741,,,,,,,6.996,5.82,-519.992,35.175,1.009252886076683e-07,0.0001322456770206,6.345908518518518,10.286633657407409,0.0005908441851936,3.02579365861246e-07,0.0007233924415801
2.5,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.027884761116129645,0.0023320948794238964,,2014.6144338271606,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.027241644083107447,0.027241644083107447,,1902.7996283615817,,,0.020707101259273587,0.45074861147975503,0.5934718228013892,0.0,0.931845,0.068155,0.0,2.4688560299926808e-05,1.8057175037066377e-06,0.0,0.0,4.2403510024477124e-08,2.6694061857710166e-05,,1.848121013731115e-06,0.0,,0.5066524820014092,0.4933475179985908,0.0,,0.0,0.0488063893482639,0.951193610651736,0.0009979655343741,,,,,,,6.981,5.894,-519.992,35.766,1.0447202192207985e-07,0.0001339271512645,6.343097985185184,10.281862974074071,0.0005817958860391,2.910098384795493e-07,0.0007160140471421
2.6,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.027507640770852118,0.0023362503738170613,,1991.3171951851853,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.02690876242095749,0.02690876242095749,,1881.0691857627116,,,0.02011870534612919,0.45002864150156907,0.5934718228013892,0.0,0.931845,0.068155,0.0,2.4688560299926808e-05,1.8057175037066377e-06,0.0,0.0,4.6613505210387235e-08,2.6651424071050553e-05,,1.852331008917025e-06,0.0,,0.5066524820014092,0.4933475179985908,0.0,,0.0,0.0489175696566264,0.9510824303433736,0.0009979655343741,,,,,,,7.061,5.547,-519.992,36.094,8.689604292863011e-08,0.000126042400418,6.341538162962962,10.279215285185185,0.0006606607446864,3.997267544513402e-07,0.000787102871859
2.7,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.027130520425574588,0.002340405868210226,,1968.01995654321,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.026575880758807534,0.026575880758807534,,1859.3387431638416,,,0.019530309432984793,0.4493086715233831,0.5934718228013892,0.0,0.931845,0.068155,0.0,2.4688560299926808e-05,1.8057175037066377e-06,0.0,0.0,4.3102207701701695e-08,2.660878628439094e-05,,1.84881971140834e-06,0.0,,0.5066524820014092,0.4933475179985908,0.0,,0.0,0.0488248410138301,0.95117515898617,0.0009979655343741,,,,,,,7.021,5.542,-519.992,36.028,9.527961640236508e-08,0.0001259287872935,6.341852029629629,10.27974805185185,0.0006015517457001,3.31531607650734e-07,0.0007278120646012
2.8000000000000003,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.02675340008029706,0.0023445613626033907,,1944.7227179012348,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.02624299909665758,0.02624299909665758,,1837.6083005649714,,,0.018941913519840398,0.4485887015451971,0.5934718228013892,0.0,0.931845,0.068155,0.0,2.4688560299926808e-05,1.8057175037066377e-06,0.0,0.0,4.3450606062544215e-08,2.6566148497731326e-05,,1.849168109769182e-06,0.0,,0.5066524820014092,0.4933475179985908,0.0,,0.0,0.0488340417457742,0.9511659582542258,0.0009979655343741,,,,,,,7.036,5.468,-519.992,35.241,9.204495717531704e-08,0.0001242473130496,6.345594651851851,10.28610089074074,0.0006091052652746,3.424454994656569e-07,0.0007336950238237
2.9000000000000004,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.026376279735019534,0.0023487168569965556,,1921.4254792592592,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.025910117434507628,0.025910117434507628,,1815.8778579661014,,,0.018353517606696002,0.4478687315670111,0.5934718228013892,0.0,0.931845,0.068155,0.0,2.4688560299926808e-05,1.8057175037066377e-06,0.0,0.0,4.262418027114315e-08,2.6523510711071713e-05,,1.848341683977781e-06,0.0,,0.5066524820014092,0.4933475179985908,0.0,,0.0,0.0488122169525692,0.9511877830474308,0.0009979655343741,,,,,,,7.036,5.348,-519.992,35.569,9.204495717531704e-08,0.0001215205980594,6.344034829629629,10.28345320185185,0.0005978814355199,3.381908604948517e-07,0.0007197402244398
3.0,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.025999159389742003,0.0023528723513897205,,1898.128240617284,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.025577235772357675,0.025577235772357675,,1794.1474153672314,,,0.017765121693551607,0.44714876158882516,0.5934718228013892,0.0,0.931845,0.068155,0.0,2.4688560299926808e-05,1.8057175037066377e-06,0.0,0.0,4.158779185954313e-08,2.64808729244121e-05,,1.847305295566181e-06,0.0,,0.5066524820014092,0.4933475179985908,0.0,,0.0,0.0487848473290668,0.9512151526709332,0.0009979655343741,,,,,,,7.044,5.117,-519.992,36.028,9.03649473722302e-08,0.0001162716717035,6.341852029629629,10.27974805185185,0.0005856280727865,3.403093136607964e-07,0.0007022400538037
3.1,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.025622039044464476,0.0023570278457828854,,1874.8310019753087,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.02524435411020772,0.02524435411020772,,1772.4169727683611,,,0.017176725780407208,0.4464287916106392,0.5934718228013892,0.0,0.931845,0.068155,0.0,2.4688560299926808e-05,1.8057175037066377e-06,0.0,0.0,3.540030273194919e-08,2.6438235137752487e-05,,1.8411178064385871e-06,0.0,,0.5066524820014092,0.4933475179985908,0.0,,0.0,0.0486214440663985,0.9513785559336014,0.0009979655343741,,,,,,,6.932,5.339,-519.992,36.816,1.169499391019868e-07,0.0001213160944352,6.338104651851851,10.27338714074074,0.0004762267305398,2.169834588807084e-07,0.0005977598084339
3.2,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.02524491869918695,0.00236118334017605,,1851.5337633333334,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.024911472448057765,0.024911472448057765,,1750.686530169491,,,0.016588329867262813,0.44570882163245323,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.0,4.141463862107094e-08,2.6395597351092873e-05,,1.7026160097263824e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0449637979677143,0.9550362020322856,0.0009979655343741,,,,,,,7.044,5.111,-519.992,35.7,9.03649473722302e-08,0.000116135335954,6.343411851851851,10.28239574074074,0.0005828442666495,3.36633077942838e-07,0.0006993162356815
3.3000000000000003,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.02486779835390942,0.0023653388345692148,,1828.236524691358,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.02457859078590781,0.02457859078590781,,1728.956087570621,,,0.015999933954118417,0.44498885165426727,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,3.6456810722648666e-08,2.635295956443326e-05,,1.6976581818279602e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0448328684036142,0.9551671315963858,0.0009979655343741,,,,,,,6.956,5.257,-519.992,36.881,1.1066237839776644e-07,0.0001194528391919,6.33779554074074,10.272862446296296,0.0004959077961949,2.3907738097626415e-07,0.0006155997127678
3.4000000000000004,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.024490678008631896,0.0023694943289623797,,1804.9392860493826,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.024245709123757855,0.024245709123757855,,1707.225644971751,,,0.015411538040974018,0.4442688816760813,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,3.434831172714268e-08,2.6310321777773647e-05,,1.6955496828324542e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0447771857821027,0.9552228142178972,0.0009979655343741,,,,,,,6.932,5.249,-519.992,35.306,1.169499391019868e-07,0.0001192710581926,6.34528554074074,10.285576196296295,0.0004605210982148,2.040202781705933e-07,0.0005799961766856
3.5,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.024113557663354365,0.0023736498233555446,,1781.6420474074075,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.023912827461607902,0.023912827461607902,,1685.495202372881,,,0.014823142127829623,0.44354891169789534,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,3.3716949434783736e-08,2.6267683991114037e-05,,1.6949183205400951e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0447605123534518,0.9552394876465482,0.0009979655343741,,,,,,,6.916,5.272,-519.992,36.028,1.2133888504649748e-07,0.0001197936785657,6.341852029629629,10.27974805185185,0.0004493470259281,1.944615843289544e-07,0.0005693351660782
3.6,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.02373643731807684,0.0023778053177487095,,1758.3448087654322,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.02357994579945795,0.02357994579945795,,1663.764759774011,,,0.014234746214685227,0.4428289417197093,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,4.3120775056405265e-08,2.6225046204454424e-05,,1.7043221461617168e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0450088547353856,0.9549911452646144,0.0009979655343741,,,,,,,7.042,5.291,-519.992,36.75,9.078205301781844e-08,0.0001202254084391,6.338418518518518,10.273919907407407,0.0006075440090149,3.561704091994257e-07,0.0007281255878633
3.7,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.02335931697279931,0.0023819608121418744,,1735.0475701234568,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.023247064137307996,0.023247064137307996,,1642.034317175141,,,0.013646350301540832,0.44210897174152336,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,3.914501144996848e-08,2.618240841779481e-05,,1.70034638255528e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0449038601678813,0.9550961398321188,0.0009979655343741,,,,,,,6.969,5.5,-519.992,37.078,1.073989412341241e-07,0.0001249744370469,6.336858696296296,10.27127221851852,0.0005357503862676,2.671100780962624e-07,0.0006609919333927
3.8,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.02298219662752178,0.002386116306535039,,1711.7503314814815,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.02291418247515804,0.02291418247515804,,1620.303874576271,,,0.013057954388396433,0.4413890017633374,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,4.1134067236397096e-08,2.6139770631135197e-05,,1.7023354383417086e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0449563884549505,0.9550436115450496,0.0009979655343741,,,,,,,7.025,5.255,-519.992,35.897,9.440608762859197e-08,0.0001194073939421,6.342475007407407,10.280805512962962,0.000574852219612,3.189706325388352e-07,0.0006945785841867
3.9,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.022605076282244254,0.0023902718009282038,,1688.453092839506,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.022581300813008083,0.022581300813008083,,1598.573431977401,,,0.012469558475252038,0.44066903178515143,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,3.956267403581769e-08,2.6097132844475584e-05,,1.7007640451411292e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0449148900748136,0.9550851099251864,0.0009979655343741,,,,,,,7.009,5.232,-519.992,35.438,9.794899854086957e-08,0.000118884773569,6.344657807407407,10.284510662962962,0.0005488686523574,2.910434062712565e-07,0.0006680444693328
4.0,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.022227955936966727,0.0023944272953213687,,1665.155854197531,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.02224841915085813,0.02224841915085813,,1576.8429893785308,,,0.011881162562107642,0.43994906180696547,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,3.514562281697845e-08,2.605449505781597e-05,,1.69634699392229e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0447982416952128,0.9552017583047872,0.0009979655343741,,,,,,,6.985,4.826,-519.992,36.291,1.0351421666793433e-07,0.0001096593878524,6.340601318518518,10.277625057407407,0.000483553463918,2.465014290009884e-07,0.0005934593531995
4.1000000000000005,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.021850835591689197,0.0023985827897145336,,1641.8586155555556,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.021915537488708177,0.021915537488708177,,1555.1125467796608,,,0.011292766648963243,0.4392290918287795,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,3.4834790818174085e-08,2.6011857271156358e-05,,1.6960361619234856e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0447900330403451,0.9552099669596548,0.0009979655343741,,,,,,,7.001,4.655,-519.992,35.962,9.97700063822552e-08,0.0001057738189915,6.342165896296296,10.280280818518518,0.0004821834374146,2.534728629310228e-07,0.0005882107292691
4.2,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.02147371524641167,0.002402738284107698,,1618.5613769135803,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.021582655826558224,0.021582655826558224,,1533.3821041807907,,,0.010704370735818848,0.43850912185059354,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,3.582498680740762e-08,2.5969219484496744e-05,,1.697026357912719e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0448161827841241,0.955183817215876,0.0009979655343741,,,,,,,7.032,4.481,-519.992,36.75,9.289663867799349e-08,0.0001018200822559,6.338418518518518,10.273919907407407,0.0005028227570669,2.880680001422717e-07,0.0006049309073229
4.3,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.021096594901134143,0.002406893778500863,,1595.264138271605,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.021249774164408267,0.021249774164408267,,1511.6516615819205,,,0.010115974822674453,0.4377891518724076,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,3.2047756405132224e-08,2.592658169783713e-05,,1.6932491275104436e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0447164312114176,0.9552835687885824,0.0009979655343741,,,,,,,6.984,4.44,-519.992,35.503,1.0375284158180126e-07,0.0001008884546342,6.344348696296295,10.283985968518518,0.0004400406256146,2.205498693954711e-07,0.0005411496301182
4.4,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.020719474555856612,0.002411049272894028,,1571.9668996296296,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.020916892502258314,0.020916892502258314,,1489.9212189830505,,,0.009527578909530057,0.43706918189422156,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,3.3178904778742674e-08,2.5883943911177518e-05,,1.6943802758840542e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0447463033180183,0.9552536966819816,0.0009979655343741,,,,,,,7.025,4.211,-519.992,36.619,9.440608762859197e-08,9.568497352814196e-05,6.339041496296296,10.274977368518517,0.0004643038071458,2.611108245699573e-07,0.0005602498914985
4.5,,DSMZ v1: Using DSMZ 120 without NaHCO3,1.0,0.0592216175,0.0,0.02034235421057909,0.0024152047672871928,,1548.6696609876544,17545.426063635256,,,,2.6705660146199203e-05,1.0915248032216731,0.25,4.872878585811041e-05,0.0002680083222196,0.0124745691796762,1.1160714285714286e-05,4.3660992128866924,1.1160714285714286e-05,3.786637443191349e-05,0.0592216175,0.020584010840108358,0.020584010840108358,,1468.1907763841805,,,0.008939182996385658,0.4363492119160356,0.5646172356953828,0.051048,0.9340956666666668,0.0148566666666666,1.286722350347228e-06,2.354493362448076e-05,3.7447902075808347e-07,0.2677710718245173,0.2860407727966931,3.0787443904710334e-08,2.5841306124517905e-05,,1.6919888150100215e-06,0.1056231816728564,,0.5888064420364418,0.4111935579635581,0.1152903225911116,,0.0339806060033777,0.0446831480540166,0.9553168519459834,0.0009979655343741,,,,,,,6.985,4.24,-519.992,35.962,1.0351421666793433e-07,9.634392965075328e-05,6.342165896296296,10.280280818518518,0.0004233099335703,2.144754765209245e-07,0.0005198683386976
