seq,Kingdom,Phylum,Class,Order,Family,Genus,Species,rel_ab
9adabf530b49244e64c1142cf42a502a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.252798
1ad05a58bf23396d80f11695ad750b75,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,,,0.19716
15c0fe41b25c6504b8dbe48ae72283d0,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Desulfuromonadaceae,midas_g_30443,midas_s_47294,0.141799
60da7a21ae2997bc70a9730fd8151a29,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,,0.22056
ee14afe4571845779465f8dc9646c7b4,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.070125
0138936a169c4a0914606cedbcd38fa6,Bacteria,Actinobacteriota,Actinobacteria,midas_o_5,midas_f_5,midas_g_399,midas_s_18349,0.511402
b64f2cd0b47a6548ebe2077c728b213f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Proteiniphilum_saccharofermentans,0.153298
dbbd92eb5552c552aab4544c331ac6e2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,,0.166492
09304de7bcdde93714df6d4800a79b4d,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,0.493365
b65ddb808f41ed58f0a87829f790124c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,DMER64,midas_s_82,0.628446
aa9c5ae2ec6da55f30edd92e3de37eff,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus,,0.148494
1da23dee00520d2c9e0e21bac4a70bca,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitromonas,,0.484877
a01649ff3a222398d49af46d04781535,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,midas_g_343,,0.256503
f3c13bc899928e8043766ca73a046487,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus,,0.142534
0e487ab2d5669f87e21a4c0c09d8d952,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Angelakisella,midas_s_84240,0.217633
c88944b6267ea10d43d5ee264d29ae94,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,,,0.295485
f61f4c9b8258738ad3ee7663e43e7907,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,midas_g_82137,,0.106286
a53b7a494838590a5600a018277e55ea,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,,0.161193
20823322077cf511c8eff4f0840466fd,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,0.119728
fd28148d0cd2eca274f8a3bb38944793,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,XBB1006,Falcatimonas_natans,0.110926
3ade0fa13e56aac194bb3373200d6def,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,Ca_Cloacimonas,midas_s_301,2.701704
f42aeaf1c13130f1fdfc8bafa43ded29,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,0.103402
924ba8e00fb9f76de6bf217aac8ca9d4,Bacteria,Firmicutes,D8A-2,midas_o_5025,midas_f_93128,midas_g_93128,midas_s_93732,0.082207
f23be2076b7f3e2088503d4841c51f06,Bacteria,Firmicutes,Clostridia,Gracilibacteraceae,Gracilibacter,midas_g_669,midas_s_113719,0.249738
a19152d55f42fc72a3a0f985d2615aab,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Desulfuromonadaceae,,,0.28229
76ef356d895e6434580f18ab74a63e6c,Bacteria,,,,,,,0.430235
80b0dd7e363e6128b4335d08d57b5618,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ca_Soleaferrea,midas_s_101494,0.141715
22a4e0f758de753ed7e9463edeed304c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,midas_s_113755,0.151837
4e4ca97fadb8b8e92470ccce2ff91460,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,Dehalobacterium,midas_s_114306,0.146976
5ab9c9baf340ca93a35be10b4a5b294a,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.079092
d081020b6bdf3bf279b93bd42598e1e1,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,,0.123648
2c452b25c7f3c62be462d8f47ed179e3,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,,0.14668
ebef4f7d86a3b71b870100599f233ff8,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_109940,0.113878
fe74d2e267ad3ebb8fbfe24bbb464049,Bacteria,Firmicutes,Bacilli,Izemoplasmatales,midas_f_16343,midas_g_31962,midas_s_31962,0.41936
9afd475513b0a626050fef80f7d864d4,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,0.417769
1f1ff56fd37c5c9b1a9ac7b1d99e10b0,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,midas_g_52,midas_s_52,0.409281
fbb4d97e016a3fae74e1e3b81805e48e,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_47390,0.093633
619ac3ad257e70633292af469a960d56,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,,0.261365
2e707ae206fd30644537a8329e2b9476,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfococcaceae,,,0.403976
49d8ed77132802ef1ad7036f31e0117a,Bacteria,Firmicutes,Bacilli,Izemoplasmatales,midas_f_16343,midas_g_33659,,0.402915
cfa7e5524c99aac7db9399503a7e846a,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,0.235348
678452b1266654469afd6625a7ec25f5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ruminiclostridium,,0.138401
61d14f45268668061628d7a7990641b2,Bacteria,Firmicutes,Clostridia,,,,,0.093987
a6efdb52a04e05a2a1be52f5516784fa,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.283022
2b7dca9f823dab555a368d87f194804f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,,0.052779
070ad707f633c0df5a19f11bcfa699c1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,,0.091302
b49bff6b867f0818155aa2ee1b77e93a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Proteiniphilum_saccharofermentans,0.085176
5ec4e02584b8c58b33bde92395188ffa,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,,0.266046
22958f01426d8f1fe3f4922e13710669,Bacteria,Actinobacteriota,Actinobacteria,midas_o_5,midas_f_5,midas_g_399,midas_s_399,0.37135
826b2dad200d99cccec78d01acb38da4,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Paraclostridium,midas_s_2984,0.269424
916d15ab17794198ea4c5ad1e3fb6258,Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Desulfurisporaceae,Desulfurispora,midas_s_73526,0.224284
10ba1c6a051a49b25b443bebd244b71c,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,,,,0.193346
3fb688a9024c5d9e0c97cf7a6859063a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,,0.05215
779e393e6ff91129f826c691a0d16db3,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_119413,0.101291
e561c5c5f92aa66e6b1befb81385d1fc,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,midas_g_141,midas_s_141,3.333231
3e524f0bf09623c8530930bb8b27045c,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Syner-01,,0.090169
d4cf4bfef77541da66524a9292252fa2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Proteiniphilum_saccharofermentans,0.076658
8bc8eb4392eecf9f922bfb55df2c4144,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,Romboutsia_lituseburensis,0.064818
613cd0ab8ed46a361940e06efaecdb6d,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Thermovirga,,0.341111
07246a1fc2c2fed9e54374f5ee46c333,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,,,3.752195
3e09043820433588bf896d8e55bc1423,Bacteria,Firmicutes,midas_c_4,midas_o_4,midas_f_222,midas_g_110683,,0.209092
dcb31c0c036636a36840c1f3341898d9,Bacteria,Firmicutes,Clostridia,Gracilibacteraceae,Lutispora,midas_g_2455,midas_s_3837,0.067122
2b335f368deba69c6c95c18da31dc5f4,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.335276
d693c275c376753e40770f95ba69a9f9,Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Pelotomaculaceae,Pelotomaculum,,0.073153
495cc889a2e82868482b1feb2f71fbd0,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,0.33395
aa15b94e77f3955a73a15e15187b6482,Bacteria,Firmicutes,Clostridia,Proteinivoracales,midas_f_1799,midas_g_1799,midas_s_91638,0.335541
6e21064675bd1626771d39886cc9d88b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ercella,midas_s_59197,0.101211
7b43b24e8c817bba9f0008696985ae06,Bacteria,Chloroflexi,Anaerolineae,SBR1031,Flexifilaceae,midas_g_8129,midas_s_8129,0.074724
baa4a4f4c8d40a784e35ff0313bf0ccb,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azoarcus,midas_s_70352,0.291244
f847d5bbe9c5a3555db3988cfa1b838f,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,Dehalobacterium,,0.253428
33e423de05448134722fcf4bd6a224d7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas,midas_s_95615,0.147742
fde5fbd4507f68a2eabc92fb449d9965,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,0.05769
8a4c692c01077fa5a93913725097b3bc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter,,0.120553
6a00993959cfffcd3e54203b0cb659a2,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Syntrophobotulaceae,Dehalobacter,,0.077572
05771e0f1c5425fc486934e2beb87956,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_240,0.363513
8a1c973b6094cbd560f363581ce1beba,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ercella,midas_s_96264,0.108752
b757c414a3bc227758c09624ca177986,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas,,0.116517
fd4dc2d3654041c497b3d8e6cee4d18b,Bacteria,Firmicutes,midas_c_4,DTU014,midas_f_148,midas_g_515,,0.326546
62e1d1dac671aff6e6dc206418fd79c6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,0.269761
8b05c693d167b0c68f1316963744f122,Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Pelotomaculaceae,Pelotomaculum,midas_s_95439,0.101766
058f50a8bccf06f41d115822bdfe37fb,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_292,0.471335
b78bdac2d66434f67db2a71b6f893639,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_54,0.653091
87db021bd3fb687eba7b420338158435,Bacteria,Firmicutes,Limnochordia,midas_o_1979,midas_f_1979,midas_g_91392,midas_s_92560,0.159089
34bd302b38c473a6dc69875818ebfb23,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Fastidiosipila,midas_s_98211,0.059315
54e41d7748bdb8fe71a73a47ad58423e,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Serpentinicella,midas_g_75908,,0.277982
50bef0776b442d38fe4de5a83b9187a8,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_11,Clostridium_senegalense,0.152252
94ef08db649a5339b6de95109a8bad0f,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_stutzeri,0.102394
201a9f507c9b354eb162adf1f311c607,Bacteria,Firmicutes,midas_c_4,DTU014,midas_f_148,midas_g_515,,0.247053
7b35a5b1674bbaefc9af01283da529c1,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_7,,0.285199
33ee5a4f23a0bf945ce5b4ffa11feef5,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Rummeliibacillus,Rummeliibacillus_suwonensis,0.189862
ed583664a71759ab4da92119efb0df87,Bacteria,Firmicutes,Clostridia,Gracilibacteraceae,Lutispora,midas_g_2455,midas_s_2455,0.272412
31b772f3e0f36755cdb6cd584a8a105f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,midas_g_112829,midas_s_112829,0.105358
9d169a06854ffc97e3fa36d6dad78813,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,midas_g_36215,midas_s_82500,0.109401
669b72740b8bed1bcedbdbaa4b8be1e7,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,,,0.267637
9cef27fb5c42d04a7e949300061958c1,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,midas_g_497,,0.256497
387fd7acb95a1f0053edacb08ca9384d,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,midas_s_97112,0.08166
93b2f6310a4ce172502298f06cf628cf,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_47390,0.114975
817555c3b5d93664c38e8fbec64eba2e,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Thermovirga,midas_s_99362,0.183446
05728a4572e292df51f34610249d4fa9,Bacteria,Firmicutes,Clostridia,Gracilibacteraceae,Lutispora,midas_g_1251,,0.088066
405648482a348320fe4470fddebb64c6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Pseudochelatococcus,,0.261006
5837405da6036e7481240160de143774,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,midas_g_112760,midas_s_112760,0.069583
9c90a0c962c8b6283f7a71b644fce90c,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_249,,0.254375
34bc76cd76ea83cf74430a3bbb56ac82,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,,0.258619
b5b93f7fc3d0a88dff0ced83eb0bb5ab,Bacteria,Firmicutes,D8A-2,midas_o_13,midas_f_13,midas_g_554,midas_s_116552,0.071476
6868203f42c3571c5d284d6fd8077b84,Bacteria,WS1,midas_c_796,midas_o_796,midas_f_2296,midas_g_2296,midas_s_2296,0.235277
9b6a7459b2c92cee0abfc36d503488b7,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,,0.067906
9413dd54243692b250670640c660758d,Bacteria,Chloroflexi,Anaerolineae,SBR1031,midas_f_1469,midas_g_2178,midas_s_5149,0.067774
9ab23c4d99ca81eaa9c30826e3201dd4,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,,,,0.249335
44f513ba8d222b088ba2ad6e7ab85b8c,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionicicella,,0.141312
cead0ca51f97bc24bf11b1d1d12aee6e,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.055977
7b29e948451d2fdcce6d39ddc6c25520,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,,0.078782
197c1736a92b42d2671a7ea927a9d7d8,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,Parvibaculum,Parvibaculum_lavamentivorans,0.243499
5ab25dcdb272bc212f8833c23f30c16e,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Alcaligenes,midas_s_9908,0.072571
e94618b44f9856c9a2151cab1800a460,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.24456
daac17ca54538cbc9aada8497262da96,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,midas_g_76603,,0.1107
cbe80782cb7eff2eb8427fae47b49d1a,Bacteria,Firmicutes,Clostridia,Proteinivoracales,midas_f_1799,midas_g_1799,,0.238725
1351e87aa6c89a114e5104be8fe7c817,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,midas_s_57494,0.12743
9795a55dde06c4761698039cf60bd637,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,,0.141651
164212c0910ca9770a6bd13bcb2c5d05,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,,0.146153
e27928b6f9a580b0d7f95feeb01ba523,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,,,,0.070656
bc15f0e20879b79188fa5ea9e191428c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,0.234746
9e54e8d50785a84f97b38e3eb665dda0,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,,0.203712
d5e86e0fe7c13c5751606c96f3788345,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,midas_s_96616,0.235011
0baae4d70749907f3e1f9be33a159e80,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.104275
f12686b1d3e4d79217d2b79924ed502d,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Paraclostridium,midas_s_2984,0.166713
f0f5fe3a3ccc66ce7e67e82294654107,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,midas_g_83754,,0.230502
aa20c972229ba580ad2044118ab67181,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,,0.079357
14cf2dc39880985bc2129f16b8f963f5,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Tissierella,Tissierella_praeacuta,0.049737
50285c59a58cda2d889cb954c022a93a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,,0.225728
1d837cc6d80881adecbb106f01c1b042,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,midas_g_101467,midas_s_118673,0.223606
f0547f74dbcfeca9eef70572311914b5,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_2022,,0.585318
c4f3196c3b0c08f6f808e3ee3465b781,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,,0.076506
e1809c067af83a3dc4623ce28f35fe79,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,midas_g_19,,0.853332
b7bc2902499297dc5de20e8748a42d33,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,Dethiobacter,,0.220688
dc21153823efbfe6f4e092f110775cde,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hydrogenoanaerobacterium,midas_g_98017,midas_s_120285,0.08098
6178807a00a64843e5bb9f31f0a5f42c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,midas_g_119665,midas_s_119665,0.075883
0a1ad45b3f804b63062c39bed1fc1132,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,midas_s_88977,0.123657
0ef7e12e6eb35a8fd9fac7badac0c381,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,midas_f_4245,midas_g_49937,midas_s_49937,0.263534
d801b2110a503327da848c95357ca4a5,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Desulfuromonadaceae,Trichloromonas,midas_s_31283,0.152215
48ca5b4f7cb58d4a146837de341a2604,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,,0.351191
637ec5730f0da83790b96ca6708f5309,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,0.129062
b022522a963a8f8fa28d9d2fc3344e87,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,Dethiobacter,,0.207956
da28c80a7a1b2838789eb2ad598db9a0,Bacteria,Firmicutes,Thermoanaerobacteria,Thermoanaerobacterales,SRB2,midas_g_97954,,0.201855
7c4029c77a50ad0582c758eabe8c1410,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,,,0.205303
dc22433569281cc665fba3df53e3f566,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Peptoclostridium,Clostridium_thermoalcaliphilum,0.198407
8fabb679415fe6a9969015076873e211,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,Turicibacter_sanguinis,0.196285
2d4f702bfdf848fddbfe1e84a30c73b1,Bacteria,Firmicutes,Limnochordia,B55-F-B-G02,midas_f_3498,,,0.199468
ec0ca50d7a1c6ee56a7ed9d776d9c0d1,Bacteria,Firmicutes,Clostridia,Clostridiales,Oxobacteraceae,,,0.133373
085c382879bb22ae25c77dca748d1387,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.096164
b24d3443426aac9dca3451d65ba14d55,Bacteria,Firmicutes,,,,,,0.198142
477487d12077a9fbaf195faaf466d827,Bacteria,Firmicutes,Clostridia,,,,,0.196815
a0ccae889b93969deefa92b4da7cb2f7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Caproiciproducens,,0.10526
6148c6e49d72c0f24a187a979ba7a5aa,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionicicella,,0.07658
9f86297104372f6378c6bf3dc1a8e8ec,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,midas_g_4042,midas_s_4681,0.191776
7a7c96429cd038c333985399c9eb963c,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,midas_g_36376,midas_s_36376,0.051352
7e2246947e40512267840e3645e8c570,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,0.075883
7f0b196864a7620b20920d9883da587e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Caproiciproducens,,0.101119
c9a5de56046a818a6f69569090af6d1c,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Fonticella,midas_s_99462,0.092402
919c50490dbc9552a946f26b32c4ae12,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,,,,0.188062
308aa3982d3c398eaae8efce7b0803f2,Bacteria,Firmicutes,Clostridia,Gracilibacteraceae,Gracilibacter,midas_g_669,,1.401682
2c1453fb27de0eb5e19ae61028df3294,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,midas_s_9526,0.045578
702860fda44c0d44ddacb5bd79fd5d24,Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosaetaceae,Methanothrix,,0.603801
7bc28b86485f80b7996a6a115aa31176,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,Fermentimonas_caenicola,0.036315
c668608bc7be0382064b57d5505c7e23,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_156,midas_s_156,0.181166
18ec5da6c765ede0c426af393f8ce656,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,midas_f_269,midas_g_531,midas_s_531,0.17533
8f5c4dec742c9287a0f71ebe671bdc16,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.100754
