node_a,node_b,rho,abs_rho,sign,qvalue,pvalue,cooccurrence,community_a,community_b,same_community,phylum_a,phylum_b,same_phylum
Ercella.2,Hydrogenophaga.1,0.7090909090909092,0.7090909090909092,positive,0.037990437167420024,0.0030758962011262136,9,3,3,1,Firmicutes,Proteobacteria,0
Hydrogenophaga.1,midas_g_98124.1,-0.7082866888979588,0.7082866888979588,negative,0.03849703708865906,0.0031248240387449573,6,3,2,0,Proteobacteria,Firmicutes,0
Terrisporobacter.1,Hyphomonas.1,0.7081368456787093,0.7081368456787093,positive,0.03849703708865906,0.00313400857901215,11,0,0,1,Firmicutes,Proteobacteria,0
Monoglobus.2,Proteiniphilum.2,-0.708104655803418,0.708104655803418,negative,0.03849703708865906,0.0031359844438730855,7,2,5,0,Firmicutes,Bacteroidota,0
Aquamicrobium.2,Aminiphilus.1,-0.7080984841132363,0.7080984841132363,negative,0.03849703708865906,0.003136363385396626,6,0,5,0,Proteobacteria,Synergistota,0
Erysipelothrix.1,Monoglobus.1,0.7077478572757802,0.7077478572757802,positive,0.03870202089929457,0.003157951938985006,8,2,2,1,Firmicutes,Firmicutes,1
Oscillibacter.2,Methanobacterium.5,-0.7076268614293486,0.7076268614293486,negative,0.03873369938295075,0.0031654292662333127,4,6,5,0,Firmicutes,Euryarchaeota,0
Thauera.1,Ercella.2,0.7074956100196643,0.7074956100196643,positive,0.0387732183584018,0.0031735563339957517,7,3,3,1,Proteobacteria,Firmicutes,0
Aminivibrio.1,midas_g_15299.1,0.7071428571428571,0.7071428571428571,positive,0.0389028982281071,0.0031954812582450608,15,0,3,0,Synergistota,Bacteroidota,0
midas_g_30443.1,Erysipelothrix.3,0.7071258970887743,0.7071258970887743,positive,0.0389028982281071,0.0031965384259980316,3,5,7,0,Desulfobacterota,Firmicutes,0
Fermentimonas.2,Hyphomonas.1,0.7069664728649317,0.7069664728649317,positive,0.0389028982281071,0.0032064894289107505,11,0,0,1,Bacteroidota,Proteobacteria,0
midas_g_97954.1,midas_g_84729.1,-0.7069285580530923,0.7069285580530923,negative,0.0389028982281071,0.0032088596435430033,2,0,5,0,Firmicutes,Chloroflexi,0
Aquamicrobium.2,midas_g_84729.1,-0.7069285580530923,0.7069285580530923,negative,0.0389028982281071,0.0032088596435430033,2,0,5,0,Proteobacteria,Chloroflexi,0
Thermovirga.1,midas_g_49937.1,0.7068519406445593,0.7068519406445593,positive,0.0389028982281071,0.00321365358610358,4,5,5,1,Synergistota,Chloroflexi,0
Methanobacterium.4,Acinetobacter.1,-0.7066189624329159,0.7066189624329159,negative,0.038994056397852236,0.0032282661137311955,11,5,2,0,Euryarchaeota,Proteobacteria,0
Christensenellaceae_R-7_group.4,midas_g_36215.2,-0.7065110166188916,0.7065110166188916,negative,0.038994056397852236,0.0032350544778398617,5,0,5,0,Firmicutes,Bacteroidota,0
Comamonadaceae.3,midas_g_76603.1,-0.7064966315677381,0.7064966315677381,negative,0.038994056397852236,0.0032359599663242286,6,0,5,0,Proteobacteria,Firmicutes,0
Desulfobulbus.1,Ercella.2,0.7063349707533183,0.7063349707533183,positive,0.03905739878256486,0.0032461498546075126,11,3,3,1,Desulfobacterota,Firmicutes,0
Monoglobus.1,Desulfosporosinus.2,0.705987054781451,0.705987054781451,positive,0.039225060822019604,0.0032681666813829634,5,2,6,0,Firmicutes,Firmicutes,1
Hydrogenophaga.1,Desulfurispora.1,0.7058199615920608,0.7058199615920608,positive,0.039225060822019604,0.0032787829187670083,3,3,5,0,Proteobacteria,Firmicutes,0
Stenotrophomonas.1,Desulfosporosinus.3,0.7058199615920608,0.7058199615920608,positive,0.039225060822019604,0.0032787829187670083,3,6,6,1,Proteobacteria,Firmicutes,0
Acinetobacter.2,Comamonadaceae.3,0.7057254871157356,0.7057254871157356,positive,0.039225060822019604,0.0032847974966100425,6,0,0,1,Proteobacteria,Proteobacteria,1
midas_g_30443.1,Methanobacterium.5,0.7057245482815077,0.7057245482815077,positive,0.039225060822019604,0.0032848573102183904,6,5,5,1,Desulfobacterota,Euryarchaeota,0
midas_g_98124.1,Monoglobus.1,0.7054003495499622,0.7054003495499622,positive,0.03941287882898755,0.0033055641710809315,8,2,2,1,Firmicutes,Firmicutes,1
Christensenellaceae_R-7_group.4,Comamonadaceae.3,0.7046126405502241,0.7046126405502241,positive,0.03991379165059119,0.0033563096726976793,8,0,0,1,Firmicutes,Proteobacteria,0
Methanobacterium.1,Ca_Caldatribacterium.1,0.7045330958279271,0.7045330958279271,positive,0.03991379165059119,0.003361468395734597,11,5,5,1,Euryarchaeota,Caldatribacteriota,0
Rhodococcus.1,Syntrophobacter.1,0.7045141134529681,0.7045141134529681,positive,0.03991379165059119,0.0033627003954710528,9,6,6,1,Actinobacteriota,Desulfobacterota,0
Christensenellaceae_R-7_group.1,Aminiphilus.1,0.7043765472716425,0.7043765472716425,positive,0.03995998510319037,0.0033716395160958905,8,5,5,1,Firmicutes,Synergistota,0
Acetobacterium.1,Thermovirga.2,0.7042004599251216,0.7042004599251216,positive,0.03997623438284799,0.0033831093894793676,13,3,0,0,Firmicutes,Synergistota,0
Desulfobulbus.1,Desulfovibrio.1,0.7042004599251216,0.7042004599251216,positive,0.03997623438284799,0.0033831093894793676,13,3,3,1,Desulfobacterota,Desulfobacterota,1
Acetobacterium.1,EBM-39.1,0.7035714285714285,0.7035714285714285,positive,0.04034297133077041,0.00342433708908396,15,3,0,0,Firmicutes,Synergistota,0
Dysgonomonas.1,Methanobacterium.2,0.7035714285714285,0.7035714285714285,positive,0.04034297133077041,0.00342433708908396,15,2,2,1,Bacteroidota,Euryarchaeota,0
Aquamicrobium.2,Methanobacterium.5,-0.7033450183772065,0.7033450183772065,negative,0.04045873994538052,0.0034392739652950722,3,0,5,0,Proteobacteria,Euryarchaeota,0
Aminivibrio.1,Petrimonas.2,-0.7027312209025359,0.7027312209025359,negative,0.040877433721888554,0.0034800290929080315,11,0,5,0,Synergistota,Bacteroidota,0
Azoarcus.2,Pseudarcobacter.1,0.7025155788508454,0.7025155788508454,positive,0.040884641497776805,0.0034944383417120735,8,0,3,0,Proteobacteria,Campylobacterota,0
Propionicicella.1,Pannonibacter.1,0.7024131491131289,0.7024131491131289,positive,0.040884641497776805,0.0035012993476686467,13,2,2,1,Actinobacteriota,Proteobacteria,0
Syner-01.2,Bacteroides.1,-0.7024131491131289,0.7024131491131289,negative,0.040884641497776805,0.0035012993476686467,13,3,2,0,Synergistota,Bacteroidota,0
Thermovirga.2,Anaerovorax.1,-0.7024131491131289,0.7024131491131289,negative,0.040884641497776805,0.0035012993476686467,13,0,5,0,Synergistota,Firmicutes,0
Thiobacillus.1,midas_g_49937.1,0.7016513716782277,0.7016513716782277,positive,0.04130165785274028,0.0035526624981326426,5,5,5,1,Proteobacteria,Chloroflexi,0
Desulfuromonadaceae.1,Lentimicrobium.1,-0.7016513716782277,0.7016513716782277,negative,0.04130165785274028,0.0035526624981326426,5,0,5,0,Desulfobacterota,Bacteroidota,0
Desulfuromonadaceae.1,Sulfurospirillum.1,0.7016513716782277,0.7016513716782277,positive,0.04130165785274028,0.0035526624981326426,5,0,3,0,Desulfobacterota,Campylobacterota,0
Monoglobus.1,Desulfovibrio.3,0.7015045972907751,0.7015045972907751,positive,0.0413567759400477,0.003562627408249657,5,2,6,0,Firmicutes,Desulfobacterota,0
Thiobacillus.1,midas_g_92370.1,0.7012743502265816,0.7012743502265816,positive,0.04143476443278471,0.0035783043397469363,4,5,5,1,Proteobacteria,Firmicutes,0
Syner-01.2,Propionicicella.1,-0.7012522361359571,0.7012522361359571,negative,0.04143476443278471,0.003579812918027629,11,3,2,0,Synergistota,Actinobacteriota,0
Anaerovorax.1,Methanobacterium.5,0.7010659787020808,0.7010659787020808,positive,0.04152136099153282,0.003592539128356698,6,5,5,1,Firmicutes,Euryarchaeota,0
Mesotoga.1,Desulfosporosinus.1,-0.7008255578851514,0.7008255578851514,negative,0.04165102926211731,0.003609019334825373,9,3,2,0,Thermotogota,Firmicutes,0
Christensenellaceae_R-7_group.3,Propionicicella.1,-0.7006258383011362,0.7006258383011362,negative,0.04170534151682,0.003622755301378412,12,3,2,0,Firmicutes,Actinobacteriota,0
Azoarcus.2,Trichloromonas.1,0.7006039811301032,0.7006039811301032,positive,0.04170534151682,0.003624261079142625,4,0,0,1,Proteobacteria,Desulfobacterota,0
midas_g_2178.1,Ercella.1,0.7002186247515697,0.7002186247515697,positive,0.041950802695526514,0.0036508908749801404,8,5,5,1,Chloroflexi,Firmicutes,0
Dysgonomonas.1,Pannonibacter.1,0.7,0.7,positive,0.042064144282334105,0.003666067898801381,14,2,2,1,Bacteroidota,Proteobacteria,0
Methanobacterium.4,Hyphomonas.1,-0.6997525292642691,0.6997525292642691,negative,0.042079003248623445,0.003683307976669957,9,5,0,0,Euryarchaeota,Proteobacteria,0
Hydrogenophaga.1,Propionicicella.1,-0.6997525292642691,0.6997525292642691,negative,0.042079003248623445,0.003683307976669957,9,3,2,0,Proteobacteria,Actinobacteriota,0
Fermentimonas.2,Taibaiella.1,0.699752529264269,0.699752529264269,positive,0.042079003248623445,0.003683307976669957,11,0,2,0,Bacteroidota,Bacteroidota,1
Comamonadaceae.3,Aminiphilus.1,-0.6996062076110497,0.6996062076110497,negative,0.042106779752142824,0.003693531808687294,7,0,5,0,Proteobacteria,Synergistota,0
Mesotoga.1,Desulfosporosinus.3,-0.6994896098482909,0.6994896098482909,negative,0.042106779752142824,0.003701694923265304,3,3,6,0,Thermotogota,Firmicutes,0
Pannonibacter.1,Desulfosporosinus.3,0.6994896098482909,0.6994896098482909,positive,0.042106779752142824,0.003701694923265304,3,2,6,0,Proteobacteria,Firmicutes,0
Devosia.1,Hyphomonas.1,0.6992794402362978,0.6992794402362978,positive,0.04221391369174624,0.0037164453509090727,6,0,0,1,Proteobacteria,Proteobacteria,1
Thiobacillus.1,Stenotrophomonas.1,-0.6991274710517537,0.6991274710517537,negative,0.042274740433938654,0.0037271401822520124,11,5,6,0,Proteobacteria,Proteobacteria,1
Desulfosporosinus.1,LNR_A2-18.2,-0.6989812801012432,0.6989812801012432,negative,0.042291768172317716,0.0037374514690159217,9,2,5,0,Firmicutes,Cloacimonadota,0
midas_g_114295.1,Ercella.1,-0.6989547490614704,0.6989547490614704,negative,0.042291768172317716,0.0037393252141748644,5,0,5,0,Armatimonadota,Firmicutes,0
Xanthobacter.1,Aminiphilus.1,0.6986608505755737,0.6986608505755737,positive,0.04240593015388322,0.0037601317377827484,8,5,5,1,Proteobacteria,Synergistota,0
Syntrophomonas.1,midas_g_30443.1,-0.6986608505755737,0.6986608505755737,negative,0.04240593015388322,0.0037601317377827484,5,0,5,0,Firmicutes,Desulfobacterota,0
Trichloromonas.1,Ercella.2,0.6983709079949493,0.6983709079949493,positive,0.042577787788839555,0.003780748366244058,4,0,3,0,Desulfobacterota,Firmicutes,0
Lachnoclostridium.1,midas_g_84729.1,-0.6980224519329946,0.6980224519329946,negative,0.04273764871617974,0.0038056445329303175,3,2,5,0,Firmicutes,Chloroflexi,0
Comamonadaceae.2,Paraclostridium.1,0.6980211214128997,0.6980211214128997,positive,0.04273764871617974,0.003805739843994785,11,6,6,1,Proteobacteria,Firmicutes,0
Gordonia.1,Stenotrophomonas.2,0.6978363315376529,0.6978363315376529,positive,0.04282576252167405,0.0038189956221172006,7,2,6,0,Actinobacteriota,Proteobacteria,0
Desulfobulbus.1,Pseudarcobacter.1,0.6973255961263626,0.6973255961263626,positive,0.043158391035077306,0.003855824013487568,11,3,3,1,Desulfobacterota,Campylobacterota,0
Pseudarcobacter.1,Pseudomonas.2,0.6972739950447799,0.6972739950447799,positive,0.043158391035077306,0.0038595605472823966,5,3,3,1,Campylobacterota,Proteobacteria,0
Achromobacter.2,Anaerovorax.2,-0.697101456462116,0.697101456462116,negative,0.04321706790977484,0.0038720753174160535,8,1,-1,0,Proteobacteria,Firmicutes,0
Thermovirga.2,Terrisporobacter.1,0.6970512166771509,0.6970512166771509,positive,0.04321706790977484,0.003875725428311246,13,0,0,1,Synergistota,Firmicutes,0
midas_g_30443.1,midas_g_9269.2,0.6967269868374687,0.6967269868374687,positive,0.04335833810097106,0.003899347824667348,3,5,7,0,Desulfobacterota,Bacteroidota,0
midas_g_30443.1,midas_g_9269.3,0.6967269868374687,0.6967269868374687,positive,0.04335833810097106,0.003899347824667348,3,5,7,0,Desulfobacterota,Bacteroidota,0
Romboutsia.1,Ercella.1,-0.6964540084894645,0.6964540084894645,negative,0.043519347517570285,0.003919324842746951,8,0,5,0,Firmicutes,Firmicutes,1
Desulfovibrio.3,Desulfosporosinus.3,0.6960840029128325,0.6960840029128325,positive,0.04376007868341437,0.003946532295055937,3,6,6,1,Desulfobacterota,Firmicutes,0
Thermovirga.2,Proteiniclasticum.1,0.6958943347014914,0.6958943347014914,positive,0.04385394802190234,0.003960537177675909,5,0,0,1,Synergistota,Firmicutes,0
Monoglobus.2,Geobacteraceae.1,-0.6953449682506743,0.6953449682506743,negative,0.0440643888816316,0.004001324846185019,11,2,5,0,Firmicutes,Desulfobacterota,0
Acetobacterium.1,Thauera.1,0.6953395924722996,0.6953395924722996,positive,0.0440643888816316,0.004001725613363037,7,3,3,1,Firmicutes,Proteobacteria,0
Fermentimonas.2,midas_g_30443.1,-0.6952813482207006,0.6952813482207006,negative,0.0440643888816316,0.004006069799638583,8,0,5,0,Bacteroidota,Desulfobacterota,0
Lachnoclostridium.1,Proteiniphilum.1,-0.6952639058651582,0.6952639058651582,negative,0.0440643888816316,0.004007371478435613,13,2,5,0,Firmicutes,Bacteroidota,0
Methanobacterium.4,midas_g_15299.1,-0.6952639058651582,0.6952639058651582,negative,0.0440643888816316,0.004007371478435613,13,5,3,0,Euryarchaeota,Bacteroidota,0
Comamonadaceae.3,Methanothrix.1,-0.6950199422992286,0.6950199422992286,negative,0.04420357710044458,0.0040256131223216545,2,0,5,0,Proteobacteria,Halobacterota,0
Methanobacterium.1,Desulfurispora.1,0.694383846272756,0.694383846272756,positive,0.044605514690396676,0.004073485805375369,3,5,5,1,Euryarchaeota,Firmicutes,0
midas_g_15299.1,midas_g_36215.3,-0.6943838462727558,0.6943838462727558,negative,0.044605514690396676,0.004073485805375369,3,3,6,0,Bacteroidota,Bacteroidota,1
Ercella.1,midas_g_30443.1,0.6938992568942562,0.6938992568942562,positive,0.04494602025710183,0.004110258767985566,7,5,5,1,Firmicutes,Desulfobacterota,0
Methanosarcina.1,midas_g_97954.1,0.6937218462755805,0.6937218462755805,positive,0.04496973007636775,0.004123787297643411,11,0,0,1,Halobacterota,Firmicutes,0
Petrimonas.1,Aquamicrobium.2,0.6937218462755804,0.6937218462755804,positive,0.04496973007636775,0.004123787297643424,11,0,0,1,Bacteroidota,Proteobacteria,0
Erysipelothrix.1,Burkholderiales.1,0.6928571428571427,0.6928571428571427,positive,0.045381770652093534,0.00419023296029814,15,2,2,1,Firmicutes,Proteobacteria,0
Aminivibrio.1,Terrisporobacter.1,0.6928571428571427,0.6928571428571427,positive,0.045381770652093534,0.00419023296029814,14,0,0,1,Synergistota,Firmicutes,0
Achromobacter.1,Methanobacterium.3,-0.6928571428571427,0.6928571428571427,negative,0.045381770652093534,0.00419023296029814,14,1,2,0,Proteobacteria,Euryarchaeota,0
Geobacteraceae.1,midas_g_9269.1,0.6928571428571427,0.6928571428571427,positive,0.045381770652093534,0.00419023296029814,14,5,5,1,Desulfobacterota,Bacteroidota,0
Mesotoga.1,Christensenellaceae_R-7_group.3,0.6928571428571427,0.6928571428571427,positive,0.045381770652093534,0.00419023296029814,14,3,3,1,Thermotogota,Firmicutes,0
Fermentimonas.2,Trichloromonas.1,0.6927261471101223,0.6927261471101223,positive,0.04542944066164413,0.0042003726871698245,4,0,0,1,Bacteroidota,Desulfobacterota,0
Thermovirga.2,Hyphomonas.1,0.6925385856636065,0.6925385856636065,positive,0.0455246379754694,0.00421492479929507,11,0,0,1,Synergistota,Proteobacteria,0
Rhodococcus.1,Methanothrix.1,-0.6921073652562993,0.6921073652562993,negative,0.04557674505239124,0.004248533263693916,3,6,5,0,Actinobacteriota,Halobacterota,0
Trichloromonas.1,midas_g_94288.1,-0.6921073652562993,0.6921073652562993,negative,0.04557674505239124,0.004248533263693916,4,0,-1,0,Desulfobacterota,Firmicutes,0
Methanothrix.1,Ochrobactrum.1,-0.6921073652562993,0.6921073652562993,negative,0.04557674505239124,0.004248533263693916,4,5,-1,0,Halobacterota,Proteobacteria,0
midas_g_2178.1,Methanothrix.1,0.6921073652562993,0.6921073652562993,positive,0.04557674505239124,0.004248533263693916,4,5,5,1,Chloroflexi,Halobacterota,0
Terrisporobacter.1,Methanothrix.1,-0.6921073652562993,0.6921073652562993,negative,0.04557674505239124,0.004248533263693916,3,0,5,0,Firmicutes,Halobacterota,0
Desulfovibrio.2,Monoglobus.2,0.691760715837011,0.691760715837011,positive,0.04574252953767275,0.004275704423952482,12,2,2,1,Desulfobacterota,Firmicutes,0
Desulfovibrio.2,Gordonia.1,0.691760715837011,0.691760715837011,positive,0.04574252953767275,0.004275704423952482,12,2,2,1,Desulfobacterota,Actinobacteriota,0
Lachnoclostridium.1,Romboutsia.1,0.6916892842411728,0.6916892842411728,positive,0.04574252953767275,0.004281320498599912,13,2,0,0,Firmicutes,Firmicutes,1
Christensenellaceae_R-7_group.4,Petrimonas.2,-0.6913608305218037,0.6913608305218037,negative,0.04595721961457015,0.0043072195217899525,5,0,5,0,Firmicutes,Bacteroidota,0
Desulfuromonadaceae.1,Methanosarcina.1,0.6910202902891636,0.6910202902891636,positive,0.0461208107568372,0.004334202753958176,5,0,0,1,Desulfobacterota,Halobacterota,0
Desulfuromonadaceae.1,Methanobacteriaceae.1,0.6910202902891636,0.6910202902891636,positive,0.0461208107568372,0.004334202753958176,5,0,3,0,Desulfobacterota,Euryarchaeota,0
Petrimonas.2,Desulfurispora.1,0.6903640500243515,0.6903640500243515,positive,0.04655301422021909,0.004386579336653207,3,5,5,1,Bacteroidota,Firmicutes,0
Ca_Caldatribacterium.1,Desulfurispora.1,0.6903640500243515,0.6903640500243515,positive,0.04655301422021909,0.004386579336653207,3,5,5,1,Caldatribacteriota,Firmicutes,0
Comamonadaceae.3,Desulfurispora.1,-0.6898943350176291,0.6898943350176291,negative,0.04663188769980009,0.004424376243123771,1,0,5,0,Proteobacteria,Firmicutes,0
Thermovirga.2,Desulfurispora.1,-0.6898943350176291,0.6898943350176291,negative,0.04663188769980009,0.004424376243123771,1,0,5,0,Synergistota,Firmicutes,0
Acinetobacter.1,Desulfurispora.1,-0.6898943350176291,0.6898943350176291,negative,0.04663188769980009,0.004424376243123771,1,2,5,0,Proteobacteria,Firmicutes,0
Fermentimonas.2,Desulfurispora.1,-0.6898943350176291,0.6898943350176291,negative,0.04663188769980009,0.004424376243123771,1,0,5,0,Bacteroidota,Firmicutes,0
Clostridium_sensu_stricto_13.1,midas_g_30443.1,-0.6898545358084845,0.6898545358084845,negative,0.04663188769980009,0.004427590633118315,7,0,5,0,Firmicutes,Desulfobacterota,0
Methanobacterium.2,Desulfosporosinus.1,0.6897598911817018,0.6897598911817018,positive,0.04663188769980009,0.004435242066180298,9,2,2,1,Euryarchaeota,Firmicutes,0
Christensenellaceae_R-7_group.3,Desulfosporosinus.1,-0.6897598911817017,0.6897598911817017,negative,0.04663188769980009,0.004435242066180304,8,3,2,0,Firmicutes,Firmicutes,1
Methanobacterium.1,Thiobacillus.1,0.6892857142857142,0.6892857142857142,positive,0.046788052374933144,0.0044737344509062004,15,5,5,1,Euryarchaeota,Proteobacteria,0
Desulfovibrio.2,midas_g_9269.1,-0.6892857142857142,0.6892857142857142,negative,0.046788052374933144,0.0044737344509062004,15,2,5,0,Desulfobacterota,Bacteroidota,0
EBM-39.1,Proteiniphilum.1,-0.6892857142857142,0.6892857142857142,negative,0.046788052374933144,0.0044737344509062004,15,0,5,0,Synergistota,Bacteroidota,0
Aminivibrio.1,Christensenellaceae_R-7_group.2,-0.6892857142857142,0.6892857142857142,negative,0.046788052374933144,0.0044737344509062004,14,0,5,0,Synergistota,Firmicutes,0
Geobacteraceae.1,Ercella.1,0.688924775965254,0.688924775965254,positive,0.04693662387270596,0.004503211705080767,8,5,5,1,Desulfobacterota,Firmicutes,0
Christensenellaceae_R-7_group.4,midas_g_36215.1,-0.688924775965254,0.688924775965254,negative,0.04693662387270596,0.004503211705080767,8,0,5,0,Firmicutes,Bacteroidota,0
Thiobacillus.1,midas_g_84729.1,0.6888940740113508,0.6888940740113508,positive,0.04693662387270596,0.004505726176993373,5,5,5,1,Proteobacteria,Chloroflexi,0
Methanobacterium.4,Lachnoclostridium.1,-0.6887298747763865,0.6887298747763865,negative,0.047015046352767174,0.004519192910756071,11,5,2,0,Euryarchaeota,Firmicutes,0
Stenotrophomonas.1,Leucobacter.1,0.6885583156948684,0.6885583156948684,positive,0.04709988855614424,0.00453329734492635,9,6,6,1,Proteobacteria,Actinobacteriota,0
Aminiphilus.1,Desulfurispora.1,0.6881538979606342,0.6881538979606342,positive,0.04738458394430721,0.004566684040609625,3,5,5,1,Synergistota,Firmicutes,0
Thermovirga.1,midas_g_76603.1,0.6880359903931604,0.6880359903931604,positive,0.04742380947058619,0.004576454520086883,5,5,5,1,Synergistota,Firmicutes,0
Christensenellaceae_R-7_group.4,Clostridium_sensu_stricto_13.1,0.6876203477253385,0.6876203477253385,positive,0.047719632592255465,0.00461102929557603,8,0,0,1,Firmicutes,Firmicutes,1
Dysgonomonas.1,Methanothrix.1,-0.6875238727711583,0.6875238727711583,negative,0.047740584862079154,0.00461908399701309,4,2,5,0,Bacteroidota,Halobacterota,0
Clostridium_sensu_stricto_13.1,Taibaiella.1,0.6871710521681396,0.6871710521681396,positive,0.04798337913860337,0.00464863607418325,11,0,2,0,Firmicutes,Bacteroidota,0
Terrisporobacter.1,Proteiniclasticum.1,0.686767857733538,0.686767857733538,positive,0.04820815480323422,0.004682590759591653,5,0,0,1,Firmicutes,Firmicutes,1
Aminivibrio.1,midas_g_49937.1,-0.686767857733538,0.686767857733538,negative,0.04820815480323422,0.004682590759591653,5,0,5,0,Synergistota,Chloroflexi,0
EBM-39.1,Hyphomonas.1,0.6865143465740159,0.6865143465740159,positive,0.04821618524585733,0.004704040461431012,11,0,0,1,Synergistota,Proteobacteria,0
Paraclostridium.1,JGI-0000079-D21.1,0.6865143465740159,0.6865143465740159,positive,0.04821618524585733,0.004704040461431012,11,6,6,1,Firmicutes,Synergistota,0
Christensenellaceae_R-7_group.4,Ercella.1,-0.6865079365079366,0.6865079365079366,negative,0.04821618524585733,0.004704583827974098,2,0,5,0,Firmicutes,Firmicutes,1
Petrimonas.2,Ca_Caldatribacterium.1,0.6863636363636364,0.6863636363636364,positive,0.04821618524585733,0.004716828991138193,10,5,5,1,Bacteroidota,Caldatribacteriota,0
Acinetobacter.2,Devosia.1,0.6863636363636363,0.6863636363636363,positive,0.04821618524585733,0.004716828991138207,5,0,0,1,Proteobacteria,Proteobacteria,1
Thermovirga.2,Proteiniphilum.1,-0.6863273518051947,0.6863273518051947,negative,0.04821618524585733,0.004719912033035169,13,0,5,0,Synergistota,Bacteroidota,0
Lentimicrobium.1,Azoarcus.2,-0.6860713356138851,0.6860713356138851,negative,0.0483144059182183,0.004741710748571589,9,5,0,0,Bacteroidota,Proteobacteria,0
Comamonadaceae.3,Desulfovibrio.4,0.6857727303750845,0.6857727303750845,positive,0.0483144059182183,0.004767236469891873,8,0,0,1,Proteobacteria,Desulfobacterota,0
Fermentimonas.2,Desulfovibrio.4,0.6857727303750845,0.6857727303750845,positive,0.0483144059182183,0.004767236469891873,8,0,0,1,Bacteroidota,Desulfobacterota,0
midas_g_9269.1,Sphaerochaeta.1,0.6857142857142856,0.6857142857142856,positive,0.0483144059182183,0.004772245222691261,14,5,5,1,Bacteroidota,Spirochaetota,0
Desulfovibrio.2,midas_g_2178.1,-0.6857142857142856,0.6857142857142856,negative,0.0483144059182183,0.004772245222691261,15,2,5,0,Desulfobacterota,Chloroflexi,0
Terrisporobacter.1,Ruminiclostridium.1,0.6857142857142856,0.6857142857142856,positive,0.0483144059182183,0.004772245222691261,14,0,3,0,Firmicutes,Firmicutes,1
Burkholderiales.1,midas_g_3409.1,-0.6857142857142856,0.6857142857142856,negative,0.0483144059182183,0.004772245222691261,15,2,5,0,Proteobacteria,WS1,0
Comamonadaceae.2,Stenotrophomonas.1,0.6853627072940128,0.6853627072940128,positive,0.04844580974801321,0.004802463835756287,10,6,6,1,Proteobacteria,Proteobacteria,1
Thermovirga.2,Taibaiella.1,0.685324642062944,0.685324642062944,positive,0.04844580974801321,0.004805744665960039,11,0,2,0,Synergistota,Bacteroidota,0
Christensenellaceae_R-7_group.3,Monoglobus.1,-0.6851601597031489,0.6851601597031489,negative,0.04844580974801321,0.004819941771360607,7,3,2,0,Firmicutes,Firmicutes,1
Geobacteraceae.1,Monoglobus.1,-0.6851601597031489,0.6851601597031489,negative,0.04844580974801321,0.004819941771360607,7,5,2,0,Desulfobacterota,Firmicutes,0
Acinetobacter.1,Comamonadaceae.3,0.6851520572450804,0.6851520572450804,positive,0.04844580974801321,0.004820641983524396,13,2,0,0,Proteobacteria,Proteobacteria,1
Thermovirga.1,Aminiphilus.1,0.6851370411137047,0.6851370411137047,positive,0.04844580974801321,0.004821939886501757,6,5,5,1,Synergistota,Synergistota,1
Acinetobacter.2,Terrisporobacter.1,0.6849495194215731,0.6849495194215731,positive,0.04854727930743544,0.004838171450494703,6,0,0,1,Proteobacteria,Firmicutes,0
Aquamicrobium.2,Syntrophomonas.1,0.6848363788532745,0.6848363788532745,positive,0.0485841800139186,0.004847985627257256,9,0,0,1,Proteobacteria,Firmicutes,0
Desulfobulbus.1,Desulfovibrio.3,-0.6846416414557253,0.6846416414557253,negative,0.048612369527930945,0.004864914706119077,5,3,6,0,Desulfobacterota,Desulfobacterota,1
Aminivibrio.1,Desulfuromonadaceae.1,0.6846416414557253,0.6846416414557253,positive,0.048612369527930945,0.004864914706119077,5,0,0,1,Synergistota,Desulfobacterota,0
Oscillibacter.2,Enterobacteriaceae.1,0.6845922110096846,0.6845922110096846,positive,0.048612369527930945,0.004869219279480768,12,6,2,0,Firmicutes,Proteobacteria,0
Hyphomonas.1,Trichloromonas.1,0.6844959892930629,0.6844959892930629,positive,0.04863478161850709,0.004877607250864548,4,0,0,1,Proteobacteria,Desulfobacterota,0
LNR_A2-18.2,Desulfosporosinus.3,-0.684172319121686,0.684172319121686,negative,0.04879404958443076,0.0049059067158275715,3,5,6,0,Cloacimonadota,Firmicutes,0
LNR_A2-18.1,Desulfosporosinus.3,-0.684172319121686,0.684172319121686,negative,0.04879404958443076,0.0049059067158275715,3,5,6,0,Cloacimonadota,Firmicutes,0
Thauera.1,Syner-01.1,0.6837183179463001,0.6837183179463001,positive,0.049129310011110046,0.004945820396470217,7,3,3,1,Proteobacteria,Synergistota,0
Methanosarcina.1,midas_g_92370.1,-0.6829403802860173,0.6829403802860173,negative,0.049654107575332944,0.005014810605018407,3,0,5,0,Halobacterota,Firmicutes,0
Methanobacteriaceae.1,Trichloromonas.1,0.6829403802860173,0.6829403802860173,positive,0.049654107575332944,0.005014810605018407,4,3,0,0,Euryarchaeota,Desulfobacterota,0
Taibaiella.1,Geobacteraceae.1,-0.6829105967232336,0.6829105967232336,negative,0.049654107575332944,0.00501746697742407,10,2,5,0,Bacteroidota,Desulfobacterota,0
Comamonadaceae.3,Terrisporobacter.1,0.6827527301812092,0.6827527301812092,positive,0.04973146651793245,0.005031565577979524,13,0,0,1,Proteobacteria,Firmicutes,0
Sulfurospirillum.1,Desulfovibrio.3,-0.6825154251779123,0.6825154251779123,negative,0.04981713179794172,0.005052817586680207,5,3,6,0,Campylobacterota,Desulfobacterota,0
