asv,asv_len,rel_ab,midas_taxonomy,best_organism,best_genome_id,best_align_score,best_identity,best_edlib_distance,best_genus,best_family
5040d210b906c738569bf1c3505ad558,374,62.676523,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group midas_s_62346,Clostridium sp. strain L1_008_000M1_dasL1_008_000M1_concoct_27,1506.548,748.0,1.0,0,Clostridium,Clostridiaceae
c05932b0e9b0bcf5f076c8971c6bab60,373,110.768349,Bacteria Firmicutes,Anaerobranca californiensis DSM 14826,1120989.3,741.0,0.9973,1,Anaerobranca,Proteinivoracaceae
42655605abb4cc7bd5f1be954adf23b0,374,26.920567,Bacteria Firmicutes Clostridia Oscillospirales Hungateiclostridiaceae Ruminiclostridium midas_s_97058,Candidatus Brocadia sp. strain SB37,2172549.5,708.0,0.9786,8,Candidatus Brocadia,Candidatus Brocadiaceae
212e304679f170a464d2616b3f94a250,372,35.428687,Bacteria Firmicutes Clostridia Oscillospirales Hydrogenoanaerobacterium midas_g_98017 midas_s_120285,Oscillospiraceae bacterium MB24-C1,3070655.6,744.0,1.0,0,,Oscillospiraceae
6322c84c5ee6585bf9973a931d8f279d,374,14.138066,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group,Eubacteriales bacterium SUG2561,2831996.379,728.0,0.9893,4,,
e357ec372ce3fdd9cc473b8f57edc002,374,29.861322,Bacteria Firmicutes Clostridia Oscillospirales Butyricicoccaceae UCG-009 midas_s_84783,Clostridia bacterium strain INTA.CYC.057,2044939.530,748.0,1.0,0,,
89dfaf0aa4a8af8e27a826ba8dd97044,369,29.420482,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Family_XI Sporanaerobacter,Sporanaerobacter sp. UW_FK_SPOR1_1,2010183.3,738.0,1.0,0,Sporanaerobacter,Sporanaerobacteraceae
a5ea8c2ae0dc9882cf9358924dd4f453,370,83.606762,Bacteria Bacteroidota Bacteroidia Bacteroidales Prolixibacteraceae midas_g_25828 midas_s_84217,Cronobacter dublinensis strain cro2915W,413497.13,720.0,0.9892,4,Cronobacter,Enterobacteriaceae
3487ee381e9bba57861b67ac3936d665,373,98.69948,Bacteria Proteobacteria Gammaproteobacteria Pseudomonadales Pseudomonadaceae Pseudomonas,Halopseudomonas phragmitis JCM 30072,1931241.6,746.0,1.0,0,Halopseudomonas,Pseudomonadaceae
8ebc39e79a930b5db089420489c40543,371,34.040587,Bacteria Spirochaetota Spirochaetia Spirochaetales Spirochaetaceae Sphaerochaeta midas_s_92051,Sphaerochaeta associata GLS2T,1129264.8,742.0,1.0,0,Sphaerochaeta,Sphaerochaetaceae
7281c911136ba2bdcafebb9c71729dea,378,55.510387,Archaea Euryarchaeota Methanobacteria Methanobacteriales Methanobacteriaceae Methanobacterium Methanobacterium_beijingense,uncultured archaeon CTOTU39356,115547.952,751.0,0.9974,1,,
acb819d2b09f090ba6c3112028bbc54b,374,92.943557,Bacteria Actinobacteriota Thermoleophilia Gaiellales midas_f_269 midas_g_269 midas_s_269,Acidobacteria bacterium UR.bin221,1978231.1289,748.0,1.0,0,,
9711e5e56376fe411f8d9ca9e739c6f1,374,14.82154,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group,bacterium SUG591,1869227.3092,698.0,0.9733,10,,
492422c8881f2e782fccb0225f1c68ab,372,94.163707,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Alcaligenaceae Pusillimonas midas_s_89306,bacterium SGD-2,2713607.4,744.0,1.0,0,,
2f5695c1563063d2b821ab2eecfa3bd3,373,93.818882,Bacteria Proteobacteria Gammaproteobacteria Pseudomonadales Pseudomonadaceae Pseudomonas,Denitrificimonas caeni CE14,521720.6,726.0,0.9893,4,Denitrificimonas,Pseudomonadaceae
8db3a14ae839a3bee50b9a192c59f8f9,373,19.461104,Bacteria Firmicutes Clostridia Oscillospirales Oscillospiraceae midas_g_9023 midas_s_9023,Oscillospiraceae bacterium STF2_30,2485925.2156,721.0,0.9866,5,,Oscillospiraceae
01a7c19fe64d4300e6e5a8a7280a10bb,372,61.664757,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Comamonas jiangduensis 4-AB0-52,1194168.15,744.0,1.0,0,Comamonas,Comamonadaceae
e1c573f885ed4c9191a32116f583d78a,374,19.30865,Bacteria Armatimonadota midas_c_216 midas_o_92789 midas_f_92789 midas_g_114295 midas_s_114295,Armatimonadota bacterium USMO_maxbin.175,2033014.354,643.0,0.9439,21,,
6075255b58efbd350ad34112f80f970a,374,88.38126,Bacteria Firmicutes Dethiobacteria Dethiobacterales Dethiobacteraceae,Candidatus Contubernalis alkalaceticum Z-7904,338645.5,723.0,0.9866,5,Candidatus Contubernalis,Dethiobacteraceae
db5aaacffe4ca31116f5b0e292074588,373,37.963318,Bacteria Firmicutes Negativicutes Veillonellales-Selenomonadales Sporomusaceae,Sporomusaceae bacterium FL31,2163554.3,671.0,0.9598,15,,Sporomusaceae
894d5f2608f2a0e9e3bf2499f1cc6130,373,69.521993,Bacteria Caldatribacteriota Caldatribacteriia Caldatribacteriales Caldatribacteriaceae Ca_Caldatribacterium,Atribacter sp. AnMBR.bin213,2847780.12,746.0,1.0,0,Atribacter,Atribacteraceae
fc7dec198c007a0622c9acba71b1edb1,371,38.769657,Bacteria Spirochaetota Spirochaetia Spirochaetales Spirochaetaceae Sphaerochaeta midas_s_92051,Sphaerochaeta associata GLS2T,1129264.8,737.0,0.9973,1,Sphaerochaeta,Sphaerochaetaceae
bdc8f8a67a910d09965f2c9975bb00c8,374,55.191057,Bacteria Firmicutes Clostridia Oscillospirales Hungateiclostridiaceae HN-HF0106,Candidatus Brocadia sp. strain SB37,2172549.5,678.0,0.9626,14,Candidatus Brocadia,Candidatus Brocadiaceae
afd6038f44400cf165c3d637f88be98a,371,48.454021,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Anaerovoracaceae Anaerovorax,Clostridiales bacterium BAD-6,2818044.3,722.0,0.9892,4,Sinanaerobacter,Anaerovoracaceae
496ed1835247fa310353bd53160fad4a,375,83.686337,Bacteria Actinobacteriota Coriobacteriia OPB41,Coriobacteriia bacterium strain KA18,2052159.264,720.0,0.984,6,,
0e9cc4c909306f5a9562d84888902e09,374,16.332047,Bacteria Armatimonadota Chthonomonadetes Chthonomonadales midas_f_6187 midas_g_6187 midas_s_6187,Armatimonadota bacterium ERB_33_1,2033014.708,589.0,0.9171,32,,
6dfb10e6d92b2c7ec87175ad560bed2e,375,81.299088,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium,uncultured Actinomycetota bacterium MFD03975.bin.2.193,3039803.853,750.0,1.0,0,,
5a6520a634bb27352c524ba237fd0d64,365,66.445095,Bacteria Firmicutes Bacilli Erysipelotrichales Erysipelotrichaceae Erysipelothrix midas_s_22101,Candidatus Desulforudis sp. strain J_13,2093368.7,676.0,0.9728,10,Desulforudis,Desulforudaceae
d96a2ea1b09f080f66ce79b9ddfa768e,372,73.553791,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae,Hyphomicrobiales bacterium 3-JJ_aug_S1_052,1909294.1293,744.0,1.0,0,,
f59f09ec54e73f740708fa68eeb78a8c,370,72.450815,Bacteria Bacteroidota Bacteroidia Sphingobacteriales Lentimicrobiaceae Lentimicrobium,Lentimicrobium sp. CTOTU40361,2034841.34,740.0,1.0,0,Lentimicrobium,Lentimicrobiaceae
08ea1c9b9d368cd6d9bfeb8857e90315,374,79.336239,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae,Arthrospira platensis SPKY2,3122438.3,743.0,0.9973,1,Limnospira,Sirenicapillariaceae
0f312394fc32d16cfdca183b11aad4ad,373,33.888037,Bacteria Firmicutes Clostridia Lachnospirales Lachnospiraceae Lachnoclostridium Clostridium_citroniae,Enterocloster sp. 14-2_13,2719315.84,746.0,1.0,0,Enterocloster,Lachnospiraceae
c39f594d9d2493b66260c1f7503e5ea1,378,76.73679,Archaea Euryarchaeota Methanobacteria Methanobacteriales Methanobacteriaceae Methanobacterium Methanobacterium_beijingense,Methanobacterium sp. UBA299,1915431.3,756.0,1.0,0,Methanobacterium,Methanobacteriaceae
b26eb5a5ca6820d220d5433b1cffa5e6,373,25.215485,Bacteria Proteobacteria Alphaproteobacteria Sphingomonadales Sphingomonadaceae Sphingopyxis,Sphingopyxis sp. P1IMeth2,1892848.3,746.0,1.0,0,Sphingopyxis,Sphingopyxidaceae
7f1023e871bcd3a4f7ac96f3a40c9a8d,370,21.05953,Bacteria Firmicutes Clostridia Lachnospirales Lachnospiraceae Anaerostignum Anaerotignum_propionicum,Firmicutes bacterium OH_CFB_145,1879010.9588,740.0,1.0,0,,
0c488eee4c6d02abb4e34df3ec16a09b,375,40.680794,Bacteria Actinobacteriota Coriobacteriia OPB41 midas_f_3016 midas_g_5574 midas_s_36575,Aeromicrobium sp. strain bin3,1871063.7,750.0,1.0,0,Aeromicrobium,Nocardioidaceae
e6141036b0768b50c8079ce8ba7222f9,374,51.138289,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Dechlorobacter midas_s_25444,Azonexus hydrophilus strain Isolate_3,418702.5,748.0,1.0,0,Azonexus,Azonexaceae
e4486fa2f00016fa6078468bfe73bb89,369,14.723262,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Family_XI Tissierella,Tissierella praeacuta DSM 18095,1123404.4,738.0,1.0,0,Tissierella,Tissierellaceae
02809af9a001c44a58624822e0e44569,369,28.849074,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Sedimentibacteraceae Sedimentibacter,uncultured Sedimentibacter sp. 90ad4bd6-3e3f-41ea-a839-0ac70987d3d1,348580.5,698.0,0.9783,8,Sedimentibacter,
acfe0924c0f9c6ca3720854b5b458d54,374,20.071307,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Xanthomonadaceae Stenotrophomonas,Stenotrophomonas acidaminiphila SCAU 4,128780.161,748.0,1.0,0,Stenotrophomonas,Lysobacteraceae
1d4b9f3ddf33afdf5308213897846090,374,81.328363,Bacteria Chloroflexi Anaerolineae Anaerolineales Anaerolineaceae Leptolinea midas_s_825,Chloroflexi bacterium UR.bin95,2026724.1783,748.0,1.0,0,,
4ced6b735a53af484d0cf4f620846dcd,371,71.776617,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae,Candidatus Cloacimonetes bacterium 8-LJY_003,2030808.226,672.0,0.9623,14,,
69dee006368ff49af541d111152b40c6,370,14.130073,Bacteria Firmicutes Clostridia Peptococcales Peptococcaceae midas_g_77817 midas_s_77817,Thermotogales bacterium Thermo_01,1674910.4,735.0,0.9973,1,,
e79a45f432d0ccc86adbf9bbe7cef2a7,374,46.825421,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Hydrogenophilaceae Thiobacillus,Thiobacillus sp. SCUT-2,3110231.4,748.0,1.0,0,Thiobacillus,Thiobacillaceae
a84e1039f9b157a2085d23b4114bc888,374,14.586372,Bacteria Armatimonadota Chthonomonadetes Chthonomonadales midas_f_6187 midas_g_6187 midas_s_6187,Armatimonadota bacterium ERB_33_1,2033014.708,584.0,0.9144,33,,
d3156233792852376762d588f607ac71,372,26.654965,Bacteria Firmicutes Clostridia Clostridiales Clostridiaceae Clostridium_sensu_stricto_5 midas_s_102242,Clostridium sp. CT4,2320868.3,714.0,0.9839,6,Clostridium,Clostridiaceae
ab2050607cb3fe172ea918d5a17a46c7,372,56.630849,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Aquamicrobium Aquamicrobium_lusatiense,Aquamicrobium defluvii strain DSM 11603,69279.8,744.0,1.0,0,Aquamicrobium,Phyllobacteriaceae
4c7b0d554a1103b7872deded4bccb4ea,374,18.835312,Bacteria Firmicutes Clostridia Monoglobales Monoglobaceae Monoglobus midas_s_119413,Clostridia bacterium 6f746f25-b6c4-487c-b3b2-1da827f770e4,2044939.4534,618.0,0.9305,26,,
92f305372628ccbd74b7b28b933d306b,370,48.067886,Bacteria Bacteroidota Bacteroidia Bacteroidales Paludibacteraceae midas_g_9269,uncultured candidate division WWE3 bacterium SRR6007446_bin.103_CONCOCT_v1.1_MAG,422285.13,735.0,0.9973,1,,
4f3989d95e7611bb6b5307454d75d3ce,370,12.705692,Bacteria Bacteroidota Bacteroidia Bacteroidales Dysgonomonadaceae Proteiniphilum midas_s_93948,Proteiniphilum sp. STF2_43,1926877.43,705.0,0.9811,7,Proteiniphilum,Dysgonomonadaceae
1d33e98c9d94c262ab0d8b56d0936eb4,372,25.231994,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae Hydrogenophaga midas_s_191,Hydrogenophaga sp. SO_2017_LW2_128,1904254.183,744.0,1.0,0,Hydrogenophaga,Comamonadaceae
a27f37aae2a34101f8a61c6f0b1cd246,369,61.299247,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Serpentinicella midas_g_75908,Clostridium aceticum strain DSM 1496,84022.6,738.0,1.0,0,Andreesenella,Natronincolaceae
179e72f0ecdfeb920df685432f3f2d1a,370,29.366701,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Taibaiella midas_s_72974,Edaphocola sp. MAG_CPA_31,2601698.8,735.0,0.9973,1,Edaphocola,Chitinophagaceae
00e66df34e257e501593d8fab7b76b0d,373,23.725949,Bacteria Firmicutes Clostridia Lachnospirales Lachnospiraceae,[Clostridium] symbiosum CE91-St65,1512.167,746.0,1.0,0,Otoolea,Lachnospiraceae
8c86a02bd0f2c7a90bb40b735577a623,365,59.681223,Bacteria Firmicutes Bacilli Erysipelotrichales Erysipelotrichaceae Erysipelothrix,Erysipelotrichaceae bacterium NSW-5,2049044.565,650.0,0.9562,16,,Erysipelotrichaceae
0d1f62d4f2f7227766a17f0340567129,374,10.746672,Bacteria Firmicutes Syntrophomonadia Syntrophomonadales Syntrophomonadaceae Syntrophomonas,Syntrophomonas wolfei strain UFZ-1H7,863.9,723.0,0.9866,5,Syntrophomonas,Syntrophomonadaceae
8c740d5ca21893b47c7619df1247c75d,374,14.571416,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group,Christensenellales bacterium AnMBR.bin225,3083246.37,723.0,0.9866,5,,
99daab1404e1c027be5dce96473d53ab,373,20.204975,Bacteria Firmicutes Clostridia Oscillospirales Oscillospiraceae,Flavonifractor sp. DFI.6.63,2963704.5,746.0,1.0,0,Flavonifractor,Oscillospiraceae
945e47119242497c2e0bc5b3c6b6ba8e,371,22.428439,Bacteria Synergistota Synergistia Synergistales Synergistaceae Aminiphilus midas_s_8148,Aminiphilus circumscriptus DSM 16581,1304874.5,742.0,1.0,0,Aminiphilus,Aminiphilaceae
e1abbababbc410f2f1faa24f6ccbc7f9,374,56.392124,Bacteria Firmicutes Bacilli Bacillales Bacillaceae Bacillus,Alkalihalobacillus sp. MEB203,2980103.3,748.0,1.0,0,Alkalihalobacterium,Bacillaceae
3d34374d81a96ce4972b93ef5dae9b82,373,56.206449,Bacteria Proteobacteria Gammaproteobacteria Pseudomonadales Pseudomonadaceae Thiopseudomonas midas_s_89874,Thiopseudomonas sp. CY1220,3041622.5,731.0,0.992,3,Thiopseudomonas,Pseudomonadaceae
405dff4269ebcff0dbc2d5c0c63a1ee3,374,90.952609,Bacteria Firmicutes Clostridia Oscillospirales Hungateiclostridiaceae Ruminiclostridium,Candidatus Brocadia sp. strain SB37,2172549.5,713.0,0.9813,7,Candidatus Brocadia,Candidatus Brocadiaceae
b24e75b90cb37f9b407738a392646776,379,27.119397,Archaea Euryarchaeota Methanobacteria Methanobacteriales Methanobacteriaceae Methanobacterium Methanobacterium_formicicum,Methanobacterium sp. SBF912LR0HQ0213,2164.140,758.0,1.0,0,Methanobacterium,Methanobacteriaceae
4835c874610f20a02421b283dbe2f2b6,374,11.069994,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group midas_s_3624,Christensenellales bacterium AnMBR.bin500,3083246.45,723.0,0.9866,5,,
0f4c04cefd226f6854ad0fbc2a2de226,372,19.152196,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Beijerinckiaceae Camelimonas,Camelimonas lactis strain DSM 22958,659006.3,744.0,1.0,0,Camelimonas,Chelatococcaceae
9adabf530b49244e64c1142cf42a502a,373,25.279821,Bacteria Firmicutes Clostridia Oscillospirales Oscillospiraceae,Intestinimonas sp. CLA-AA-H199,2881257.8,686.0,0.9678,12,Intestinimonas,
1ad05a58bf23396d80f11695ad750b75,374,19.715967,Bacteria Desulfobacterota Desulfuromonadia Geobacterales Geobacteraceae,Geobacter anodireducens strain NTO_MAG1,1340425.12,748.0,1.0,0,Geobacter,Geobacteraceae
15c0fe41b25c6504b8dbe48ae72283d0,374,14.179908,Bacteria Desulfobacterota Desulfuromonadia Desulfuromonadales Desulfuromonadaceae midas_g_30443 midas_s_47294,Spirochaetaceae bacterium 4-aug_S1_010,1898206.173,748.0,1.0,0,,Spirochaetaceae
60da7a21ae2997bc70a9730fd8151a29,374,22.055977,Bacteria Firmicutes Clostridia Clostridiales Clostridiaceae Clostridium_sensu_stricto_13,Clostridium peptidivorans strain src2,100174.3,748.0,1.0,0,Clostridium,Clostridiaceae
ee14afe4571845779465f8dc9646c7b4,374,7.012451,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group,uncultured Clostridia bacterium SRR5024280_bin.45_CONCOCT_v1.1_MAG,244328.7181,698.0,0.9733,10,,
0138936a169c4a0914606cedbcd38fa6,377,51.140177,Bacteria Actinobacteriota Actinobacteria midas_o_5 midas_f_5 midas_g_399 midas_s_18349,uncultured Actinomycetota bacterium MFD09779.bin.1.13,3039803.760,729.0,0.9867,5,,
b64f2cd0b47a6548ebe2077c728b213f,370,15.32978,Bacteria Bacteroidota Bacteroidia Bacteroidales Dysgonomonadaceae Proteiniphilum Proteiniphilum_saccharofermentans,Bacteroidetes bacterium 5-aug_S3_006,1898104.1542,740.0,1.0,0,,
dbbd92eb5552c552aab4544c331ac6e2,370,16.649212,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae,Hydrogenoanaerobacterium saccharovorans strain CGMCC 1.5070,474960.3,740.0,1.0,0,Hydrogenoanaerobacterium,Oscillospiraceae
09304de7bcdde93714df6d4800a79b4d,375,49.336477,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium,Terriglobales bacterium SMAG_U9582,2282142.84,750.0,1.0,0,,
b65ddb808f41ed58f0a87829f790124c,370,62.844644,Bacteria Bacteroidota Bacteroidia Bacteroidales Rikenellaceae DMER64 midas_s_82,Burkholderiales bacterium UW1SPNA077,1891238.1086,740.0,1.0,0,,
aa9c5ae2ec6da55f30edd92e3de37eff,374,14.849407,Bacteria Firmicutes Desulfitobacteriia Desulfitobacteriales Desulfitobacteriaceae Desulfosporosinus,Desulfitobacterium hafniense strain MGYG-HGUT-01388,49338.10,738.0,0.9947,2,Desulfitobacterium,Desulfitobacteriaceae
1da23dee00520d2c9e0e21bac4a70bca,374,48.487678,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Denitromonas,Arthrospira platensis SPKY2,3122438.3,748.0,1.0,0,Limnospira,Sirenicapillariaceae
a01649ff3a222398d49af46d04781535,376,25.650302,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae midas_g_343,Actinomycetaceae bacterium L2_0104,3114290.3,752.0,1.0,0,,Actinomycetaceae
f3c13bc899928e8043766ca73a046487,374,14.253357,Bacteria Firmicutes Desulfitobacteriia Desulfitobacteriales Desulfitobacteriaceae Desulfosporosinus,Mycobacterium tuberculosis ERR036231,1773.18750,738.0,0.9947,2,Mycobacterium,Mycobacteriaceae
0e487ab2d5669f87e21a4c0c09d8d952,372,21.763336,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Angelakisella midas_s_84240,Angelakisella sp. SJF009,1935177.86,694.0,0.9731,10,Angelakisella,Oscillospiraceae
c88944b6267ea10d43d5ee264d29ae94,371,29.548494,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Anaerovoracaceae,Sinanaerobacter sp. ZZT-01,3111540.5,722.0,0.9892,4,Sinanaerobacter,Anaerovoracaceae
f61f4c9b8258738ad3ee7663e43e7907,373,10.628606,Bacteria Firmicutes Clostridia Oscillospirales Oscillospiraceae midas_g_82137,Pseudoflavonifractor phocaeensis DFI.9.84,1870988.12,716.0,0.9839,6,Pseudoflavonifractor,Oscillospiraceae
a53b7a494838590a5600a018277e55ea,375,16.119251,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia,Gordonia sp. SND2,3388659.3,750.0,1.0,0,Gordonia,Gordoniaceae
20823322077cf511c8eff4f0840466fd,374,11.97282,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Xanthomonadaceae Stenotrophomonas,Stenotrophomonas sp. 17(2023) 17(2023) strain 17(2023),3051123.6,748.0,1.0,0,Stenotrophomonas,Lysobacteraceae
fd28148d0cd2eca274f8a3bb38944793,373,11.092611,Bacteria Firmicutes Clostridia Lachnospirales Lachnospiraceae XBB1006 Falcatimonas_natans,Lachnospiraceae bacterium XBB1006,1520827.4,696.0,0.9732,10,,Lachnospiraceae
3ade0fa13e56aac194bb3373200d6def,373,270.170358,Bacteria Cloacimonadota Cloacimonadia Cloacimonadales Cloacimonadaceae Ca_Cloacimonas midas_s_301,Candidatus Cloacimonetes bacterium USPA_maxbin.001,2030808.334,746.0,1.0,0,,
f42aeaf1c13130f1fdfc8bafa43ded29,372,10.340163,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Diaphorobacter sp. C33,3060154.5,744.0,1.0,0,Diaphorobacter,Comamonadaceae
924ba8e00fb9f76de6bf217aac8ca9d4,374,8.22069,Bacteria Firmicutes D8A-2 midas_o_5025 midas_f_93128 midas_g_93128 midas_s_93732,Clostridia bacterium strain zrk5,2044939.1136,578.0,0.9091,34,,
f23be2076b7f3e2088503d4841c51f06,374,24.973818,Bacteria Firmicutes Clostridia Gracilibacteraceae Gracilibacter midas_g_669 midas_s_113719,Candidatus Cloacimonadota bacterium USMO_maxbin.063_sub,2030808.361,703.0,0.9759,9,,
a19152d55f42fc72a3a0f985d2615aab,374,28.229043,Bacteria Desulfobacterota Desulfuromonadia Desulfuromonadales Desulfuromonadaceae,Desulfuromonas acetexigens strain DSM 1397,38815.3,748.0,1.0,0,Trichloromonas,Trichloromonadaceae
76ef356d895e6434580f18ab74a63e6c,365,43.02353,Bacteria,Kordiimonadaceae bacterium strain NORP254,2664180.5,420.0,0.8293,65,,Kordiimonadaceae
80b0dd7e363e6128b4335d08d57b5618,373,14.171475,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ca_Soleaferrea midas_s_101494,Clostridia bacterium strain SM1-B15.1,2044939.3592,746.0,1.0,0,,
22a4e0f758de753ed7e9463edeed304c,374,15.183723,Bacteria Firmicutes Clostridia Oscillospirales Butyricicoccaceae UCG-009 midas_s_113755,Oscillospiraceae bacterium LBM23126,3381350.3,748.0,1.0,0,Acidaminobacterium,Oscillospiraceae
4e4ca97fadb8b8e92470ccce2ff91460,374,14.697597,Bacteria Firmicutes Clostridia Peptococcales Peptococcaceae Dehalobacterium midas_s_114306,Dehalobacterium formicoaceticum strain DMC,51515.8,701.0,0.976,9,Dehalobacterium,Peptococcaceae
5ab9c9baf340ca93a35be10b4a5b294a,374,7.90919,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group,Firmicutes bacterium OH_PDB_197,1879010.9708,748.0,1.0,0,,
