asv,gpu_vs_pipe_top20_overlap,gpu_top1_in_pipeline_top20,gpu_top1_is_pipeline_top1,prefilter_missed_top20_hits,pipeline_hits_outside_gpu_top500,gpu_best_score,pipeline_best_score
999031908a04b1e2fca9b265ee4e0aba,20,True,True,0,0,676.0,676.0
4bcf2ed3c27ef7222d2bf177640edef4,20,True,True,0,0,548.0,548.0
e2c63d5718cf9ea95828084c3b843443,20,True,True,0,0,692.0,692.0
49c907377454c6980ff0a520fe40abe2,20,True,True,0,0,652.0,652.0
213ec0ef843de45b3db9302876229bed,20,True,True,0,0,744.0,744.0
40870adeb00d39b72fbca1d2be29ab07,20,True,True,0,0,689.0,689.0
19cfc988be2bc698e4e8e24f3c017dad,20,True,True,0,0,748.0,748.0
65c689dc4b8772012494d43535fd1102,20,True,True,0,0,718.0,718.0
5346417a16a786a9003aaee8d9cf6253,20,True,True,0,0,691.0,691.0
2da3ff46bfa58a914368731cfd699785,20,True,True,0,0,750.0,750.0
d23e07dc0f848e8921532df36254ce29,20,True,True,0,0,744.0,744.0
ecff8099a19480a2264b0e2dfbd1f968,20,True,True,0,0,693.0,693.0
b61513eef1a69690c5d43ca0cb8f5c1b,20,True,True,0,0,738.0,738.0
522fc29c9966a380a17ce86687cc600b,20,True,True,0,0,705.0,705.0
f2cd13764c9588bd921f3a53138830da,20,True,True,0,0,746.0,746.0
29d5a1f45c97760080e874715394bcfe,20,True,True,0,0,521.0,521.0
9418ffbc4dee96cca486adf8b5f5493d,20,True,True,0,0,713.0,713.0
01b5383db868117f04bfd197603f736b,20,True,True,0,0,616.0,616.0
534d7b1bce2cf035866320576094f81e,20,True,True,0,0,751.0,751.0
7560406411c714b613d36584ec43158e,20,True,True,0,0,654.0,654.0
a85ae3de6b2dd626049270444199438e,20,True,True,0,0,746.0,746.0
f1ebac6585a1d66aeb6238227f0db6be,20,True,True,0,0,658.0,658.0
e8c1e783e60161fe039cc419a3717b1f,20,True,True,0,0,746.0,746.0
ef48b24d461ead26b22d8e442656ccc0,19,True,True,1,1,748.0,748.0
0c9da253a23c96e308df82e07408f9f0,20,True,True,0,0,748.0,748.0
051d14c7d7e9a5358e8da8a52b48bca3,20,True,True,0,0,675.0,675.0
00fb4699f8a2077aa4225851ec609f82,20,True,True,0,0,715.0,715.0
0a25bdc3567a1af9c215a6efaf816439,20,True,True,0,0,703.0,703.0
d6fd8cc30f52c997d8a550fdb5b27dfd,19,True,True,0,1,718.0,718.0
efc6541354a63e71f60f085f48f73909,20,True,True,0,0,743.0,743.0
ae2245c2d637b8badfb1037f95ffd4f7,20,True,True,0,0,671.0,671.0
b0c74390aa5ac540757eb2256575019e,20,True,True,0,0,698.0,698.0
664e1ee046659d47ded4a40ad1133a33,20,True,True,0,0,692.0,692.0
aca43babf06d3410ce71cad5778ff102,20,True,True,0,0,723.0,723.0
75dd0ee2682cb0bf3146f334b0c41c93,20,True,True,0,0,743.0,743.0
48d3df1c8c87428a5ef19a3ea0a4c6d1,20,True,True,0,0,740.0,740.0
c412c4daad0adeb07fedba1aed394245,20,True,True,0,0,699.0,699.0
e4197eeb4aaad91a8a4a38678c3b073e,20,True,True,0,0,599.0,599.0
cb6e61a6c468d63ca89dc4f8c67e8554,20,True,True,0,0,740.0,740.0
cf9d6956cc5e9b057171f8ba480e6fbf,20,True,True,0,0,713.0,713.0
6eeec78da7ff573c0bb7f7ddc3eefa8a,20,True,True,0,0,732.0,732.0
344b8fcfc08a17bb7443c1ad11ea3151,20,True,True,0,0,740.0,740.0
021d1583edfe105a9c99264ea9f3d2d6,20,True,True,0,0,720.0,720.0
0b291123c105140e6524bb2a3cf8e278,20,True,True,0,0,748.0,748.0
2096bed8d8d3c009cd128c5f66954ed4,20,True,True,0,0,740.0,740.0
eca00dcc9a01255b6cb66fbd5b3bd285,17,True,True,3,3,632.0,632.0
70775be7835f6d6a6ecb0d7039b355e3,20,True,True,0,0,728.0,728.0
c99dd2353697161faecee673e0eda7b2,20,True,True,0,0,748.0,748.0
24b5476371dc34ef4f12b359d6ea6fe4,20,True,True,0,0,616.0,616.0
482bb3761a6b11b4cfb4e1b618231157,20,True,True,0,0,744.0,744.0
5db694edf839eff28cb6a47bb5b50693,19,True,True,0,1,748.0,748.0
9335b7a207b486ae9975e735cd30a814,20,True,True,0,0,719.0,719.0
380c64674875dbcea485ba8f1ce26a6c,20,True,True,0,0,723.0,723.0
ea5eeef4adcd29b79e56e455f9025517,20,True,True,0,0,748.0,748.0
de794e5f913a822d437c41f82c49a80e,20,True,True,0,0,750.0,750.0
687530ef97a8574b08b65e6100ed1f16,20,True,True,0,0,713.0,713.0
eaa1d57a577a4aa93aceab1782827ea8,20,True,True,0,0,708.0,708.0
95d0db82a69ee10f3b5ed0f06ba96949,20,True,True,0,0,686.0,686.0
07bb3ab197992af0b741d1b71fc16c74,20,True,True,0,0,748.0,748.0
1cbf580d763d0eb5497ff2d6468e7668,20,True,True,0,0,597.0,597.0
36e38981bc99d5d7fdd5959ca41f6313,20,True,True,0,0,744.0,744.0
43c8008fb032a5ed2cb06dafa83e23ec,20,True,True,0,0,696.0,696.0
cd991e2f230049eb76c8e3b3fcece79f,20,True,True,0,0,744.0,744.0
caafd6d1ef718ac1a2b7473f47d9340b,20,True,True,0,0,734.0,734.0
b62a0f483de49257919f98dd32320443,20,True,True,0,0,742.0,742.0
85b80813a3be5e162f462e085b709b85,20,True,True,0,0,703.0,703.0
bffbf44642d65b943681a01244ca6c0b,20,True,True,0,0,733.0,733.0
41f01f3e3cbf6beb908ae1ebb553208e,20,True,True,0,0,748.0,748.0
dd07e924156039f8e953d5ea58ab5023,20,True,True,0,0,748.0,748.0
62925abc081ef537aea1336e58a4548a,20,True,True,0,0,740.0,740.0
a7d0101041a4ff2c176cc0616423387a,20,True,True,0,0,744.0,744.0
af62b8aa99dba188ac2f26d05dff89d1,20,True,True,0,0,723.0,723.0
708def8fa07ef5fd728004ace6c578d0,20,True,True,0,0,746.0,746.0
758b8307071957eb86c89a180b187482,20,True,True,0,0,748.0,748.0
96968f641dd4ea2ff01bfbd9ff3a838a,20,True,True,0,0,737.0,737.0
6dbf54dfd0a3207126af074af10be296,20,True,True,0,0,742.0,742.0
ff2a3877c5cf4808816900f51bc130ba,20,True,True,0,0,623.0,623.0
79ba36cfcb1bdd16bc3aad97c47a1e6b,20,True,True,0,0,708.0,708.0
923d1e7b6ceac97721615d80cf869780,19,True,True,0,1,709.0,709.0
5e833ded530b3d037092d0691ec3589f,20,True,True,0,0,708.0,708.0
16e7c551b44e75be84ce23f95da7cb8d,20,True,True,0,0,681.0,681.0
49eb7db9bbd667a245fcb40e7be64a28,20,True,True,0,0,630.0,630.0
55c520d7fe25c3a704fca36f36fde991,20,True,True,0,0,748.0,748.0
7aaece58fc746f9480457f6056857dfe,20,True,True,0,0,663.0,663.0
6de274487e1c875df3c574ec3fcd05d0,20,True,True,0,0,692.0,692.0
18b7af5d1e7696bb8cd541bdde042b51,20,True,True,0,0,689.0,689.0
b4ac0621ed68fda2b501520e951949e1,20,True,True,0,0,751.0,751.0
71c170ae2a1a4f99b40b9fb4850c55fb,20,True,True,0,0,744.0,744.0
9026ee9ce58d36be3646689861848080,20,True,True,0,0,744.0,744.0
ef9fddde19882aba901f1b0419ec09d8,20,True,True,0,0,746.0,746.0
6f14a88c7074fb3b48a9f8be3f7852c8,20,True,True,0,0,718.0,718.0
65db89cb7753aa9ae2885315cf5ffe04,20,True,True,0,0,735.0,735.0
9b38c83e9f4e2a1c9ccca312a8701603,20,True,True,0,0,746.0,746.0
8b35589e4e1ef82328d78d533f5fa1a1,20,True,True,0,0,744.0,744.0
f028df8f84e6a5ff0a4512a509e23477,20,True,True,0,0,694.0,694.0
9bc997e8ebea77d717faea18a7bf4708,20,True,True,0,0,750.0,750.0
07c98191a29a6be9185f213be81a429f,20,True,True,0,0,735.0,735.0
8855fec4062970bb235780d6469a1d6d,20,True,True,0,0,740.0,740.0
07d5f956dc0652fbd2d22ea90b1bb136,20,True,True,0,0,698.0,698.0
c4118088ab2644671a1d9d540c060b19,19,True,True,1,1,631.0,631.0
0dda2781d785ae2fff6a81eabdeb9143,18,True,True,0,2,718.0,718.0
25e038c681656412cc697571c2d30118,20,True,True,0,0,721.0,721.0
e21f14506da976def600538a8f860f0b,20,True,True,0,0,733.0,733.0
66d9eb13f3c8549ed0ac95f646c23ead,20,True,True,0,0,728.0,728.0
f15d9912ad67ff3efb5f911bac709f3b,20,True,True,0,0,698.0,698.0
ce21e0d8c29a8e91b8f8ed03fb21d296,20,True,True,0,0,735.0,735.0
4a18801bf3179876e3e063abc1fa1b5c,20,True,True,0,0,730.0,730.0
7ba3402ab86ac791941e0dc862234ee8,20,True,True,0,0,737.0,737.0
4bac007f22152b0afd81f2d32ec400c5,20,True,True,0,0,670.0,670.0
af9554a6cc07a34c1cb6004e3dbb865a,20,True,True,0,0,725.0,725.0
e72dd431023ad44a88305647a224790d,20,True,True,0,0,676.0,676.0
42bdb37eaf4585993d2dadc410341bfc,20,True,True,0,0,713.0,713.0
b5a22689fdda6393715cd10a326927d3,20,True,True,0,0,744.0,744.0
ae53fe95ad7f469e3187a126d6098100,20,True,True,0,0,748.0,748.0
23a68909643e167f508a7baac78d7026,20,True,True,0,0,731.0,731.0
4ce8113a40dc776a5daa50784544c8b8,19,True,True,0,1,729.0,729.0
f397a6809dc09fd4f5cc5f425c5eb0ba,20,True,True,0,0,725.0,725.0
0a052939cf0cfd20acc22c826676e32c,20,True,True,0,0,691.0,691.0
ac2b4531feeeea309e70b76c5033f7e4,20,True,True,0,0,742.0,742.0
e438545696891f9da484c32c04332871,20,True,True,0,0,701.0,701.0
8d422552eb2392c7c2d4743727d1ff33,20,True,True,0,0,686.0,686.0
6533ef83a51929f69e6f95d7a59a421c,20,True,True,0,0,664.0,664.0
e95282c3197d4315d84f31d177642c58,19,True,True,0,1,741.0,741.0
eb8d145285d4d18dd0c43c75115adbf9,20,True,True,0,0,669.0,669.0
b23666d941d0a07a15cb33ba4ffb1f5f,20,True,True,0,0,678.0,678.0
3bb8c91a23a86c8601f5dead53c7b241,20,True,True,0,0,664.0,664.0
ad922999ec6a8228be4358e848e86bc2,20,True,True,0,0,744.0,744.0
535887d75db6f21831a65b42a9d5752f,20,True,True,0,0,703.0,703.0
3d34df899c737d07c37a5141fecdc373,20,True,True,0,0,708.0,708.0
0944c80185fbba7f13e44329a3276e65,20,True,True,0,0,626.0,626.0
b8be4a864e591a2801a0b9194efc1060,20,True,True,0,0,742.0,742.0
2df9e7b11fe11f679f52c25fe8d3c27f,20,True,True,0,0,748.0,748.0
53b91ed8941d63dc6bdcf622f25e3b10,20,True,True,0,0,748.0,748.0
61f3d4479c517d056179e27ae91cd284,19,True,True,1,1,698.0,698.0
b6e342d9f4e409f24eea3859aa76e82a,20,True,True,0,0,638.0,638.0
3038f96d4805d0546256c1e7766247e0,20,True,True,0,0,663.0,663.0
87e2bfb52174f1764d735f93e86017d3,20,True,True,0,0,744.0,744.0
82864a780f7d57947ef3451dd7539740,18,True,True,1,2,738.0,738.0
a489f58a63d2317f6ff094edb3fbd55d,20,True,True,0,0,698.0,698.0
8aa84c2bb23089b38845d45b2f4742a7,20,True,True,0,0,656.0,656.0
7767ca8c82d1d254c5d3228f43b2b213,20,True,True,0,0,703.0,703.0
bd1731c0114c40d5784dd170ea5f3422,20,True,True,0,0,702.0,702.0
8aa21df13e2d324fd17fe7d44bc77099,20,True,True,0,0,718.0,718.0
40f33a63b1b706f8fee517f9f6f6d367,19,True,True,1,1,718.0,718.0
da131e54714432d2efe40ba671d42f55,20,True,True,0,0,713.0,713.0
4277458ff73b444855fb03eaf11e4ab5,20,True,True,0,0,658.0,658.0
520e1fc076185aa3704e9367026eabde,19,True,True,0,1,642.0,642.0
911ddc4e1da558630158fa05fba14992,20,True,True,0,0,691.0,691.0
3273539459d13e139159461e38ba3987,20,True,True,0,0,698.0,698.0
6d866900ddd4436c1634c5209005c604,20,True,True,0,0,688.0,688.0
eea1a23b6354f47190568b72cf235aa2,20,True,True,0,0,662.0,662.0
c99bcc4ed3b2887c914e9faf48d63e3f,20,True,True,0,0,744.0,744.0
7e614d8925e124b39916f22fdeb64c3f,19,True,True,0,1,746.0,746.0
0ac09c35a4ef5356c779c2c282c506a1,20,True,True,0,0,748.0,748.0
c3764288be8ac8815185c4ee6d913e81,20,True,True,0,0,740.0,740.0
99a197229849c15140fc329cff0ccb90,20,True,True,0,0,713.0,713.0
b73b1ef694c71eec29bf86c697f26b20,20,True,True,0,0,713.0,713.0
c6d0e484e529a485ffc0b1f08f1fb158,20,True,True,0,0,751.0,751.0
af1a97638ae7817e6dc243cfe90ba23b,20,True,True,0,0,744.0,744.0
58a5d06b791283b4270f688e0b7408c9,20,True,True,0,0,699.0,699.0
f816f5de71e4c19785cd5dfa8ee073db,20,True,True,0,0,669.0,669.0
9579787280965385b425a1d323e3c6d3,20,True,True,0,0,686.0,686.0
b50c901a9773cf8216278d2bb4e70644,20,True,True,0,0,713.0,713.0
93d1b2dac4133553194837dd9fc38d46,20,True,True,0,0,736.0,736.0
f8e946bdec673e40686c9ab157a63ac0,18,True,True,0,2,657.0,657.0
39514d7e0d952fb5735d67b878688bc8,20,True,True,0,0,750.0,750.0
61bffb5ed48deb86adad74d3d45df340,20,True,True,0,0,744.0,744.0
68c7aa8355d0b7c6e75c67d5df51d569,20,True,True,0,0,742.0,742.0
f95801513925a658f6f017e67e77e9a0,20,True,True,0,0,718.0,718.0
3e7c933c821c9f18e53e1dda439951cf,20,True,True,0,0,718.0,718.0
212a34f4dcb9f9a8c0941fcf86f0e6bc,20,True,True,0,0,688.0,688.0
82520638c5842f94b7203788b78b3b92,20,True,True,0,0,670.0,670.0
e5632edb0fd267dbaf571c758b91be2a,20,True,True,0,0,653.0,653.0
941c985cd594eddbaa7ba0e614bdf30f,20,True,True,0,0,752.0,752.0
b1dd093a530c4f323e45823253ee9e15,20,True,True,0,0,738.0,738.0
283755ba25c1e02155384ef6f268c2ae,20,True,True,0,0,744.0,744.0
025ef58ad4c94b135c69cb93c2320909,20,True,True,0,0,736.0,736.0
8b0ebd33e66653c42aa292e40bf6291c,20,True,True,0,0,612.0,612.0
47515cfa358287ae00ead27b78b2285b,20,True,True,0,0,725.0,725.0
cbbd3fd672febff085d5ca40c28282da,20,True,True,0,0,703.0,703.0
efe6fa9e73779825320958490553322f,20,True,True,0,0,641.0,641.0
ce8d585abe69c46ac0fba61726d046c5,20,True,True,0,0,698.0,698.0
e843b0e0535e8033ed7c08faf28016ca,20,True,True,0,0,748.0,748.0
6c7a1a940865cb8fc19e17d404be6951,20,True,True,0,0,750.0,750.0
80ec5ef8c3af388c768221021941877e,20,True,True,0,0,698.0,698.0
556209f2b9e893a0e4b6559c1528e596,20,True,True,0,0,711.0,711.0
fb9d8df11e01ae4c33acac6db5a518b8,20,True,True,0,0,721.0,721.0
123c678eddb7c7e2b7393ca738c84596,20,True,True,0,0,704.0,704.0
0c0dcadbd501e2c17ca71995ed0b7ee1,20,True,True,0,0,748.0,748.0
6beaf7c505778021c6d149ffc3a6d02d,20,True,True,0,0,727.0,727.0
ffb24eab9531da0542b30ff802e34b65,20,True,True,0,0,713.0,713.0
717e65e6ba1d91587e9c1fc36b2b0c44,20,True,True,0,0,746.0,746.0
9e3e461620d3bc6fb82b614f65a5a69b,19,True,True,0,1,750.0,750.0
5e2e0a4cfc3ab5f1a074ef61d2d6f68b,20,True,True,0,0,730.0,730.0
e1d678e0c2f5463421eec27874b0fab3,20,True,True,0,0,738.0,738.0
564dff3148781f436e49ebbfb2590a6a,20,True,True,0,0,719.0,719.0
edb1b7dc98830cdfb83ef9466ad4aaaa,20,True,True,0,0,748.0,748.0
7bfcdea57cc8e4bab6f3f3505b0dd682,20,True,True,0,0,650.0,650.0
39e228b03b2c3090589f7da2c5ae6038,20,True,True,0,0,684.0,684.0
63adbcb1936348ae36887abcd1e4af55,20,True,True,0,0,673.0,673.0
f4acc40b7b61bf7126ad84af26e93ed9,20,True,True,0,0,750.0,750.0
0b9c934012caa8a6606599ddcb49c15b,20,True,True,0,0,612.0,612.0
8fa90e60ddaccabffcd68f6a481318a2,20,True,True,0,0,674.0,674.0
a954a29c70499c3c72ee396f69b71c51,20,True,True,0,0,744.0,744.0
47bb78bbb9b7eab1a487de7f1521ddd6,20,True,True,0,0,669.0,669.0
72d63057d6e53e6e72b1af409c9ed0fb,20,True,True,0,0,726.0,726.0
5ccde7f0ad35d7a47123478dd67b2774,20,True,True,0,0,743.0,743.0
33bf7c73050395fa47eea57f63c0f87f,20,True,True,0,0,690.0,690.0
4a76bdc5b45d149d7aa31d04b9f46dbe,20,True,True,0,0,740.0,740.0
b7a2f949d87f6ce14145811c2d2974af,20,True,True,0,0,748.0,748.0
26410d712017c834dccf638a040f9002,20,True,True,0,0,741.0,741.0
39e25be575139fbcbcacc15a872bdbad,20,True,True,0,0,746.0,746.0
90a5e55fa876aa0bf69ffe16087cd920,20,True,True,0,0,738.0,738.0
543dc760699879a2b12cd2e2525e6729,20,True,True,0,0,744.0,744.0
c9e59947328c667e941ac56abed5c99f,20,True,True,0,0,698.0,698.0
95efcfc5bf54e543b76173209e6ecfd9,20,True,True,0,0,728.0,728.0
d5004573c96ec6eedcc4348d1145db37,20,True,True,0,0,694.0,694.0
b9d27d1dc44fea66778479161f6ed7c6,20,True,True,0,0,723.0,723.0
194253bf7725522741f6f5467928510d,20,True,True,0,0,608.0,608.0
432a02504adb954775f641117e6d7b14,20,True,True,0,0,742.0,742.0
ac535b64f804c2eee5084adc741f7839,19,True,True,0,1,696.0,696.0
caddc7c3f8e30f2e74778fca73689c4b,20,True,True,0,0,748.0,748.0
c2d746ce5aed150d6696eed8143ec2c7,20,True,True,0,0,713.0,713.0
2c4fdd0845cdde26dc7d98f576bb10e7,20,True,True,0,0,658.0,658.0
134153c893d92731f1779897c269f055,20,True,True,0,0,740.0,740.0
7cdf5d7931b4f4bcf64b7de23217f933,19,True,True,1,1,748.0,748.0
2e8ba4a2f665cc3ad88530fc739b1f9c,20,True,True,0,0,698.0,698.0
76822eb34ea3cf76c00fb31b39d43b12,20,True,True,0,0,740.0,740.0
6786956e5d741de3549e1c89e3a608b0,16,True,True,0,4,615.0,615.0
9895ece38025393ef9ccafafea501d77,20,True,True,0,0,746.0,746.0
40e233849dcafd1ca1e5dd020826ec04,20,True,True,0,0,743.0,743.0
ba17ca70d77eba42e5aef9d3fcc1adf3,20,True,True,0,0,736.0,736.0
6ba96f5208b35a9fa58a1e50271ece5c,20,True,True,0,0,542.0,542.0
5cf9be63b0ce8289c8ac73ac5162ad0b,20,True,True,0,0,708.0,708.0
18c8a1caa02afa9f20b6974f6da7568c,20,True,True,0,0,750.0,750.0
c5f63d06bc0e136c998bf43f719776c3,20,True,True,0,0,655.0,655.0
f0b4d6d49281190556a6cc4d5286dfb6,20,True,True,0,0,727.0,727.0
5f50c109f3a9cdf90470d389e4797c67,20,True,True,0,0,745.0,745.0
c1795fae23a34030462cf6e6267b85b3,20,True,True,0,0,751.0,751.0
22b437d42a93adf1a1f4912a2f2bc487,20,True,True,0,0,744.0,744.0
8b2843ccdbc3d39c6d758b7f91388341,20,True,True,0,0,733.0,733.0
2b574134383a97ed6d824d208c869f5f,20,True,True,0,0,730.0,730.0
8a7df6e8751646d9927c0f0ed34cbf5b,20,True,True,0,0,728.0,728.0
b9894ecd47f62b16d09553eba88c3e8d,20,True,True,0,0,678.0,678.0
ba7e734314ca58b585509a99c1dc8f97,20,True,True,0,0,719.0,719.0
5b2a2d09315ded235146cac2e767e89a,20,True,True,0,0,644.0,644.0
d2f6165d08abe7fc34cde6d0173b9a8a,20,True,True,0,0,713.0,713.0
2548f61c3083181969197199a1a27bf5,20,True,True,0,0,736.0,736.0
b4900060b15cd3eab0697bdc00bfc33a,20,True,True,0,0,744.0,744.0
ce94860005cb569777791022ac3014af,20,True,True,0,0,751.0,751.0
5c8ca1fddc8497f2db7a63141e5cdc7f,20,True,True,0,0,733.0,733.0
a214ccee6e9a8749c048daa053ae51dc,20,True,True,0,0,751.0,751.0
966a27b7648de7ac63f5c15a8be0d10a,20,True,True,0,0,663.0,663.0
bab16dfe7bab8f56e30de9733e5a5964,20,True,True,0,0,748.0,748.0
2b7920f905d876304aa83fc776cd91a4,20,True,True,0,0,733.0,733.0
fa29a08838db72d944922cbf3ca72b38,20,True,True,0,0,730.0,730.0
d8c78611226dae60111f022dc0a9f947,20,True,True,0,0,712.0,712.0
a78a93326d787b79c22198acbce80e81,20,True,True,0,0,746.0,746.0
5a68a3cca9a0816f321222936d3c0cb8,20,True,True,0,0,647.0,647.0
d5ba4ee44ca72bb2c78ee918d3d0707d,20,True,True,0,0,748.0,748.0
4cec2826da45c90930f69ae290165f1d,20,True,True,0,0,746.0,746.0
cae75e1117d316c3a8f12909f766135b,20,True,True,0,0,735.0,735.0
5adea97be7d61a174324b19e19ba1dea,20,True,True,0,0,750.0,750.0
aa4b8fb0330c049740437e03fc90a40e,20,True,True,0,0,687.0,687.0
78655baa8fe07fac3df14b89c91be2bb,19,True,True,0,1,513.0,513.0
0e50bf3eae192d3ce32f00a74ffb97e3,20,True,True,0,0,701.0,701.0
55f0a15d367f1f98823a8accf53c1ab4,20,True,True,0,0,734.0,734.0
70d288ad69e9db19c1dac3bf211eaeb9,20,True,True,0,0,748.0,748.0
800e0527da5f9218e61c70f7d0ec8715,20,True,True,0,0,691.0,691.0
9fd90ca5d6775c90e4e6e46e09b38313,20,True,True,0,0,663.0,663.0
caeb52da9a42b79671c85be97e7e6a89,20,True,True,0,0,743.0,743.0
d98dabbea4fe10de13ec5310782324e8,20,True,True,0,0,744.0,744.0
4ff2d0f9ff5860f0d61f045ebb308e0d,19,True,True,0,1,750.0,750.0
60aded12db04cbb8ba0091f3bb63d0a6,20,True,True,0,0,725.0,725.0
0e94ac060981402de47bbf85360fea8b,20,True,True,0,0,751.0,751.0
2ac77d9e71c04c362eb0b22647bc57f5,20,True,True,0,0,728.0,728.0
a8c0192a45a12e2f86fe50245c36917d,20,True,True,0,0,661.0,661.0
e111f26c316c8b919015c64090c7cdef,20,True,True,0,0,718.0,718.0
aad81ac0351dcd619b00c97e690dfa5f,20,True,True,0,0,748.0,748.0
fa83652d0f1eca666000903a370b6e14,20,True,True,0,0,748.0,748.0
b0d25a3bc288f3c5ac8b993c6e4504dd,20,True,True,0,0,711.0,711.0
351fdba7f02fbaff27a231855c689a8a,20,True,True,0,0,740.0,740.0
4e39e7f278e094156ebfcc28868dd7dd,20,True,True,0,0,751.0,751.0
f2fbdc2b912ea775653691981335232f,20,True,True,0,0,605.0,605.0
6b68ebbc9e9e8d26fa7018cf163d4848,20,True,True,0,0,744.0,744.0
c4112b995ef6cd2f05559f6a3057bc7c,20,True,True,0,0,756.0,756.0
371f00ae446e2e0a412ac4e6dcdacf85,19,True,True,1,1,638.0,638.0
c2cac7d762781f38d91567c99eba157e,20,True,True,0,0,661.0,661.0
ee4ac6545a6964811ec188369b533ff7,20,True,True,0,0,738.0,738.0
faea8df7b37bdc2fd653a1c156baf7db,20,True,True,0,0,661.0,661.0
d22ab0227295d4646e98ca484b96c239,19,True,True,0,1,724.0,724.0
6d9f5e802552ba002b8efdef2f9bbfec,19,True,True,1,1,718.0,718.0
cadb4455b724f027fc10968f3b93c4f5,20,True,True,0,0,744.0,744.0
fff6f2b1de224120c999dde9f25fcd0a,20,True,True,0,0,734.0,734.0
326834f69c357dad79f31e792597dd1d,20,True,True,0,0,756.0,756.0
b0d26647a7f6153005ecd3ce5683ef89,20,True,True,0,0,668.0,668.0
b4675aefcee3975954467e51b228d6f2,20,True,True,0,0,746.0,746.0
3b04ef795d02d4d5ddc42f2c2598e1d7,20,True,True,0,0,743.0,743.0
5c331188779be5bb65a2e80544aa8dea,20,True,True,0,0,748.0,748.0
9e91972e602f744d92a27f9585c4a19d,20,True,True,0,0,737.0,737.0
65f35a04bab9de1b0fa33126b4db52e7,20,True,True,0,0,744.0,744.0
b7533224f1ef2f4739006dd83c6bf4d2,20,True,True,0,0,678.0,678.0
b9a98bd6fcede4fa31c9da7f86747666,20,True,True,0,0,727.0,727.0
eefd58e34806834774cf090051744fd6,20,True,True,0,0,730.0,730.0
bea331330a1f00d2ccef18e7b8d75a4b,20,True,True,0,0,737.0,737.0
043c5bc3b765f90981eb6625127663ef,20,True,True,0,0,737.0,737.0
82eeb8631b1f7982fd141bbf2ed2f4dc,20,True,True,0,0,744.0,744.0
899bfc3202ef1effff6e234fa8517ff3,20,True,True,0,0,690.0,690.0
c4c43c34cccdf1faffcd3c478db50fee,20,True,True,0,0,683.0,683.0
44292adaa0ea18b1b38d7e38695a72b1,20,True,True,0,0,734.0,734.0
3133e9e795b0c90e4bcd8791956042d1,20,True,True,0,0,738.0,738.0
873b71b30dcfcdbdf2e7080dd9db241f,20,True,True,0,0,731.0,731.0
299ccc8e8ff39974e43c21db8583539d,20,True,True,0,0,742.0,742.0
d7df91c0a9354c5b73ddf9b28799ae43,20,True,True,0,0,744.0,744.0
d049fee266c4b987284237c65812bd8b,19,True,True,0,1,653.0,653.0
e04d49b3a01d91878d1c27f4e22b074e,20,True,True,0,0,751.0,751.0
e8b184a091b069447aaa71429105e326,20,True,True,0,0,746.0,746.0
29cd0f756cdd319b032b1b1eb1be4c8f,20,True,True,0,0,705.0,705.0
3756db37fff5d61b7ec84aad15fa4c44,20,True,True,0,0,628.0,628.0
8bf3a15fcb9d5db4fd6f5f1e60dbdd2f,20,True,True,0,0,723.0,723.0
704d9e2c5c3cea3c4683fe56146b043e,20,True,True,0,0,707.0,707.0
a017db3bfdae612d959f9edcc112104c,20,True,True,0,0,744.0,744.0
b1b1498a8ac17d5a79c894f70b0ff7c3,20,True,True,0,0,678.0,678.0
f988ea53dbaa37384a49d4315240db30,20,True,True,0,0,748.0,748.0
1449d53a8ab97ad249f2332b5bd012b9,20,True,True,0,0,688.0,688.0
64fc10f0a6641c24f1fc81c23d55d3b7,20,True,True,0,0,733.0,733.0
a73d6b4ed74fd4af4a3c77ef62e48ec5,19,True,True,0,1,606.0,606.0
99b459540b7b4682716095be1962981e,20,True,True,0,0,746.0,746.0
e49e2d1740b2969d15197f16c4681997,20,True,True,0,0,708.0,708.0
494686a85ca80380a18f37e6e723f6ff,20,True,True,0,0,678.0,678.0
3f621680f877f8755d3bf38982001f7b,20,True,True,0,0,643.0,643.0
475e27bf3e60bc624563dd2d438e0a64,19,True,True,0,1,748.0,748.0
19dccdcbb0a9ad59e58d289bcdb09295,20,True,True,0,0,719.0,719.0
82027df46b4cddd4d7136ccfaa25a19f,20,True,True,0,0,718.0,718.0
fa7c27da02160cd4642de54d236e78fc,20,True,True,0,0,742.0,742.0
bc3c95276ce632909affc67f9294bde6,20,True,True,0,0,673.0,673.0
9c4d55fa490cfb3be28c93ed90a4859d,20,True,True,0,0,701.0,701.0
deac35bb9d47f67965b800fa6c414dea,20,True,True,0,0,579.0,579.0
b97547037e6bed020583b930bd3684cc,20,True,True,0,0,742.0,742.0
bcfc5d3c9a3586094059acfae2f253f4,20,True,True,0,0,750.0,750.0
281228d4a8faf2330f12bda44eeeb6af,20,True,True,0,0,740.0,740.0
69b20cc817bea5dcb9b42ccea6416abb,20,True,True,0,0,734.0,734.0
a6e69a1d97c797ccefc9a46e1e9d59b9,18,True,True,1,2,752.0,752.0
f898c7a8c566d0beb46d5448dde2387c,20,True,True,0,0,744.0,744.0
d5c1df7b4eb6d1dad40cfc965a64dc91,20,True,True,0,0,718.0,718.0
4cbb5aa3c9c081eb194c9ef48904828d,20,True,True,0,0,722.0,722.0
50f6937d35cf193c1881b6fb7c273225,20,True,True,0,0,751.0,751.0
