,Unnamed: 0,Start Date,2024-05-14 12:42:00,Unnamed: 3,0.1,Unnamed: 5,Unnamed: 6,Unnamed: 7,reactor body,155,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,high range (>1 RPM),m,0.1886,scale m,0.114762819,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
117,247,246.96250000000146,5.592633333333333,0.0026727015047201316,93.23113333333333,0.3450817342794807,1.1762333333333332,0.3454810028544749,0.3584021962938688,1.1735734109139464,3.104290957901406,0.0033160930287713156,1.9483326354192038e-06,0.33414242949633194,0.020044120697329672,0.00421564610020725,450,,201.5,201.47083333333285,8.233624661246612e-05,0.00013530951142739838,0,20.155845768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,145.9819444444438,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,247.9,247.94027777777956,4.0729,0.04477756134494148,94.58023333333334,0.3700347190917831,1.3468333333333333,0.32888761505008607,0.36862727272714263,1.2245216827632044,3.2390573544058956,0.003460054375829868,2.0248984732641444e-06,0.34864853467563456,0.01501382019090379,0.004964794984846733,450,,202.5,202.47083333333285,7.10078421409214e-05,9.86260435199124e-05,0,15.383987270999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,145.98402777777665,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,250.9,250.9381944444467,2.0058333333333334,0.013120340442737513,96.89516666666667,0.22002209737508727,1.0990333333333335,0.22050363564651973,0.35236427409982735,1.1991475340352626,3.171938638415857,0.0033883562298722106,1.959249328476779e-06,0.34142395066281783,0.007067840064652371,0.0038726008271151363,450,,203.5,203.47083333333285,7.46329268292683e-05,6.643045025318188e-05,0,12.050618497999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,146.99722222222044,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,254,254.01527777777665,0.22106666666666666,0.03245371062503221,98.77676666666667,0.1432352726577256,1.0021666666666667,0.17550812896653287,0.3808018280302116,1.3210901846720902,3.4944966175197223,0.0037329219553105236,2.1323401507739735e-06,0.37614373313580346,0.0008418259078321211,0.003816268986576104,450,,204.5,204.47083333333285,5.794420633193446e-05,2.0351787393920487e-05,0,5.901711808719405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,255,255.02847222222044,0.4027,0.061938921527582555,98.7013,0.25160850542062074,0.8960333333333333,0.26257304380559215,0.37499300891044984,1.2999441062765147,3.4385618295056193,0.0036731708034002135,2.0898728637207162e-06,0.37012297470372985,0.0015100968468823815,0.0033600623575072673,450,,205.5,205.47083333333285,9.621888640813044e-05,3.9845057855601144e-05,0,10.469352441671221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,257.90000000000003,257.87291666666715,0.34873333333333334,0.1844577006615157,98.5816,0.7708448676614467,1.0697333333333334,0.673647105934059,0.3752973085389716,1.2994211994661047,3.437178656652277,0.003671693258312218,2.065989320118347e-06,0.36997409151465477,0.0013087868139782404,0.004014680408544226,450,,208.5,208.47083333333285,7.453992879110082e-05,0,0,4.695693501346973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,258.90000000000003,258.85972222222335,0.7143666666666667,0.08715734813160234,98.3134,0.08930195966494608,0.9722333333333334,0.17400294058817842,0.4278938775507398,1.4774997754956967,3.9082252126015193,0.0041748787591539315,2.3401667233235913e-06,0.4206770194119691,0.0030567312299299688,0.00416012690884081,450,,209.5,209.47083333333285,0.00015851596692207344,4.821517060857795e-05,0,15.319768056895873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,259.90000000000003,259.91249999999854,1.7548333333333332,0.06796854664720545,97.11416666666666,0.3962574205404028,1.131,0.4436098736502606,0.4260006596316537,1.4530196742876298,3.843471396502763,0.004105706867387514,2.292071625866134e-06,0.4137069905957835,0.0074756015754361355,0.004818067460434003,450,,210.5,210.47083333333285,0.00015400112616234375,4.3938806399743745e-05,0,14.562267058977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,261,260.95833333333576,3.060833333333333,0.012107986345108611,96.2905,0.09814056246017663,0.6496,0.08564817569569219,0.44037364184945627,1.4893041305153,3.9394496355566,0.004208233587258946,2.3398934447182528e-06,0.4240379816050507,0.013479103220942106,0.002860667177454068,450,,211.5,211.47083333333285,6.080833333333333e-05,8.5066100999042e-06,0,4.771731399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,261.90000000000003,261.9250000000029,3.8207,0.017404597093871602,95.22776666666668,0.34212299445277317,0.9396,0.3359086631809305,0.4519417385055203,1.5115575484565165,3.998313515272076,0.004271113679305112,2.366091800580948e-06,0.4303740242133137,0.01726733800308041,0.004246444574997868,450,,212.5,212.47083333333285,7.544720528455285e-05,1.4250417407964964e-05,0,6.329342893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,264.8,264.8249999999971,4.899566666666667,0.01392348136542488,93.9418,0.19447136035931378,1.1586666666666667,0.19453010906626597,0.43582647412843634,1.4379742876312533,3.80367392212138,0.004063194058778869,2.2262605793592762e-06,0.4094232346727874,0.02135360865090549,0.005049776080234816,450,,236.5,236.47083333333285,4.0165836720867206e-05,2.0001560147803477e-05,1.3334729315628192e-05,6.879016407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,265.90000000000003,265.90347222222044,7.302966666666666,0.1406660702988936,92.51379999999999,0.18707033436651968,0.18323333333333333,0.31736944297353725,0.4248305859622073,1.3803872264285426,3.651346857004532,0.003900473899625792,2.12843690270701e-06,0.39302691863590444,0.031025236082624676,0.0007784312436780845,450,,237.5,237.47083333333285,7.468819444444445e-05,3.566328178459012e-05,2.3861967994552266e-05,12.472695425000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,266.90000000000003,266.86805555555475,5.077733333333334,0.05912041384609306,94.92226666666666,0.05912041384609082,0,0,0.41275975521916713,1.3760812643419962,3.6399568927756025,0.0038883068117175628,2.114128336588298e-06,0.39180091554181834,0.020958839677348722,0,450,,238.5,238.47083333333285,5.869002371273713e-05,2.8405405775283972e-05,1.8983497900351832e-05,9.880502863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,268,267.95277777777665,3.3729333333333336,0.04872836271960418,95.6925,1.3691596218118582,0.9345666666666667,1.3885277106825535,0.4442519044546204,1.493089476305225,3.9494624857105953,0.004218929602240815,2.2846066025590343e-06,0.4251157536702377,0.014984320569318045,0.00415183021506473,450,,239.5,239.47083333333285,4.227086720867209e-05,6.822786369234981e-06,0,3.417673098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,269,268.9506944444438,3.2206333333333337,0.06164295039445585,96.582,0.40296894421282703,0.19733333333333333,0.3417913593602584,0.41246186499632015,1.3991318111440831,3.7009293068972524,0.00395343930095847,2.1328966774152342e-06,0.39836391845074587,0.013283884311359821,0.0008139247469260717,450,,240.5,240.47083333333285,7.005714769647695e-05,9.878732722047352e-06,0,5.506161903999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,271.90000000000003,271.91180555555184,1.7746000000000002,0.08323046317304746,97.00213333333333,0.7754792152813215,1.2232666666666667,0.7754953922063836,0.4078929174488285,1.3896520916169457,3.675853919760953,0.003926653050054774,2.0953755810596672e-06,0.3956648316409359,0.007238467713046911,0.004989618094845703,450,,243.5,243.47083333333285,5.52929333246567e-05,0,0,3.4832159339814095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,273,272.9562500000029,0.7801333333333332,0.0631317141643828,98.78146666666667,0.4581307382541917,0.43839999999999996,0.5209534336195513,0.42015906039999273,1.4576989423469222,3.8558488152402464,0.004118928782648092,2.1895690842845025e-06,0.4150392821959987,0.0032778008832004763,0.001841977320793568,450,,244.5,244.47083333333285,5.8647033965801244e-05,0,0,3.694509784658746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,273.90000000000003,273.9187499999971,1.1837333333333333,0.01772408906921129,96.53753333333333,1.1473611303043776,2.2787333333333333,1.1614845342635145,0.49756832612133467,1.687048467578314,4.462515301336185,0.00476698739977332,2.525164384355273e-06,0.4803401886854921,0.005889882132406946,0.01133825530343556,450,,245.5,245.47083333333285,5.625124779355514e-05,0,0,3.5435856056035053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,274.90000000000003,274.91388888889196,2.3963666666666668,0.08758597680755376,94.92790000000001,0.16435848015846252,2.6757666666666666,0.18508077515866786,0.5120990928092033,1.7073655541484682,4.516257272263689,0.004824396121301667,2.5463241600128436e-06,0.48612491472282776,0.012271771960382146,0.013702576825691058,450,,246.5,246.47083333333285,4.937359344512195e-05,6.856776885178596e-06,0,3.8688744692370003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,275.90000000000003,275.9416666666657,5.464266666666667,0.09931335928933914,93.973,0.4290387861254552,0.5647333333333334,0.5152461968159817,0.561925743245453,1.854644412995296,4.905833608568202,0.0052405527865477,2.7556701331612625e-06,0.5280584787000495,0.03070512107958021,0.003173381980688155,450,,247.5,247.47083333333285,6.148949764566396e-05,8.839039195292185e-06,0,4.8514177683629995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,278.90000000000003,278.9152777777781,8.2779,0.14143793691934248,89.50153333333333,0.2508817317648563,2.554233333333333,0.44213554859718446,0.5732125468162295,1.8018755777311959,4.766251528192195,0.005091447187248727,2.6487218368095066e-06,0.5130340186595765,0.047449961412900664,0.014641185941629069,450,,257.5,257.47083333333285,3.482752642276423e-05,0,0,2.19398370972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,279.90000000000003,279.91319444444525,8.0818,0.07563934161532673,90.34926666666667,0.10702739524688538,1.5689000000000002,0.12401209618420288,0.5468750173970901,1.7353670674003085,4.5903257911879125,0.004903518246961587,2.541861233252221e-06,0.4940975678014767,0.044197345155998026,0.008579922147942948,450,,258.5,258.47083333333285,3.911285154132791e-05,0,0,2.463940679585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,280.90000000000003,280.9250000000029,5.412399999999999,0.12230441529233485,93.30126666666666,0.6063672182212139,1.2863333333333333,0.7220166641659551,0.5336663006165995,1.7487831275066756,4.625813434049916,0.004941427169384817,2.552286490265122e-06,0.49791741824842844,0.028884154854572824,0.006864727513598191,450,,259.5,259.47083333333285,4.2216283756775066e-05,0,0,2.6594435023309995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,281.90000000000003,281.9416666666657,3.3188,0.02193695512143828,95.63709999999999,0.16108680889507787,1.0440666666666667,0.18145000229631503,0.5449369580199888,1.8304222951441218,4.8417622000586436,0.00517210986222667,2.6618028824251794e-06,0.5211619034785346,0.01808536776276739,0.005689505133034029,450,,260.5,260.47083333333285,4.745960626693767e-05,4.862331613521281e-06,0,3.5276600938119995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,282.90000000000003,282.8937500000029,3.2987,0.0390657138677896,95.63029999999999,0.501572756437193,1.0709333333333333,0.48726843047065277,0.645338730850763,2.1675138649596075,5.733423771828639,0.006124608439927216,3.1413938435664625e-06,0.6171393643287771,0.02128778871457412,0.006911147581591104,450,,261.5,261.47083333333285,4.789654979674797e-05,0,0,3.0172757241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,285.90000000000003,285.92708333333576,11.001100000000001,0.09536514038158758,88.86636666666668,0.25685358345433285,0.13253333333333334,0.1711064678302177,0.7240666437730091,2.2599279871598617,5.9778740305518925,0.006385737248349713,3.2405831022846516e-06,0.6434517185663495,0.07965529554811251,0.0009596296585471614,450,,264.5,264.47083333333285,4.7620743462059624e-05,1.069455877925277e-05,6.529215344455793e-06,5.22889425139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,286.90000000000003,286.92708333333576,14.185266666666669,0.09857410072292476,85.32363333333333,0.12495408490054823,0.49110000000000004,0.08712582854699293,0.7001843356643367,2.0982651461373933,5.550249741395686,0.005928936663792773,2.9982833963320785e-06,0.5974227152196745,0.0993230151722146,0.003438605272447558,450,,265.5,265.47083333333285,4.160856688685637e-05,8.734555905296291e-06,5.356010010214504e-06,4.445393241219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,287.90000000000003,287.88541666666424,9.621166666666667,0.07026986077496737,89.2772,0.3147737759089847,1.1016333333333332,0.3316641725199355,0.661626666670016,2.0745896047246486,5.487624115723264,0.005862038166348077,2.9545843196426117e-06,0.5906817624563235,0.06365620431143336,0.007288699902259119,450,,266.5,266.47083333333285,4.719130228658536e-05,8.93055619269194e-06,5.356010010214504e-06,4.818764569859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,288.90000000000003,288.90833333333285,6.962233333333334,0.16065566698169498,90.5344,0.343519446320004,2.5032,0.5034125842686099,0.654199180326619,2.080186429042967,5.502428618758816,0.005877852762974613,2.952065889091527e-06,0.5922753027136225,0.04554687339909331,0.016375913881935926,450,,267.5,267.47083333333285,4.517602310298103e-05,0,0,2.845894295068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,289.90000000000003,289.93958333333285,4.7006,0,91.80720000000001,1.7404671430534633e-14,3.4922,0,0.6992929292929293,2.2548336872727277,5.964398785689149,0.006371342603596265,3.1885325941128078e-06,0.6420012581818183,0.03287096343434343,0.024420707676767676,450,,268.5,268.47083333333285,3.7802143207994584e-05,0,0,2.381371716845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,292.90000000000003,292.92638888888905,5.619800000000001,0.1098525830374505,92.9078,0.774436395064179,1.4723999999999997,0.8655918899804922,0.6608391517127441,2.156386363533563,5.703989735798457,0.006093166154712342,3.0182272495228106e-06,0.6139711173949728,0.037137838647952795,0.009730195669818443,450,,271.5,271.47083333333285,3.250096090785908e-05,0,0,2.047420133044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,294.2,294.1604166666657,5.496366666666667,0.12178227840426271,92.60716666666667,0.41105985371151743,1.8946666666666667,0.5310201722470929,0.7010379290946207,2.2801569836249116,6.031382988943315,0.0064428970591744565,3.178076689854487e-06,0.649211363393204,0.038531615055447034,0.013282331963246082,450,,272.5,272.47083333333285,3.536832552506775e-05,0,0,2.228051716913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,294.90000000000003,294.9291666666686,6.487733333333334,0.045388581530307545,92.79,0.6240645719795369,0.7222333333333334,0.6693421123262253,0.7060584462484587,2.301020367010928,6.086570003061166,0.006501849417467131,3.1987963792700767e-06,0.6551516322739448,0.04580718917007668,0.005099389451621785,450,,273.5,273.47083333333285,2.9633596307588078e-05,0,0,1.866788550242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,295.90000000000003,295.8888888888905,7.011233333333333,0.10143009086722397,92.36506666666666,0.36117852003314904,0.6237,0.27386644555330286,0.7728905247816013,2.5072888336678565,6.632183366476267,0.007084689330143496,3.474238000839031e-06,0.7138808484748758,0.05418915810366255,0.004820518203062847,450,,274.5,274.47083333333285,3.154517271341463e-05,0,0,1.9872096057989999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,296.1,296.08611111110804,10.613833333333334,0.09749668370428441,87.33120000000001,0.22877611326359634,2.0549666666666666,0.2609549067048447,1.111580281716571,3.4094858891231845,9.018640093809713,0.009633971154655448,4.721225218213425e-06,0.9707563989864622,0.11798127846759399,0.02284260426251496,450,,275.5,275.47083333333285,3.0127207249322492e-05,0,0,1.897883907172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,296.90000000000003,296.8937500000029,12.294766666666666,0.08943133306248564,74.35633333333334,0.3056439486286821,13.3489,0.387370378320284,0.7350744625912858,1.9196760034627385,5.077852654320792,0.005424308486696917,2.6510061643928675e-06,0.5465744176525852,0.09037569000185254,0.09812435493684817,450,,278.5,278.47083333333285,4.3568854302168016e-05,5.033466278910633e-06,0,3.30149181042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,299.90000000000003,299.89930555555475,5.439233333333333,0.043800266361442734,87.36853333333333,0.058646426432757554,7.192233333333334,0.10155650315628915,0.6617758740457383,2.0306945857437975,5.3715147106771415,0.005738006755030716,2.776214431749409e-06,0.5781838751076089,0.03599553393305382,0.04759646500507562,450,,279.5,279.47083333333285,4.1542340040650405e-05,0,0,2.616987959652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,301,301.0090277777781,3.8144666666666667,0.06547857155843684,92.96366666666665,1.075041358894313,3.2219333333333338,1.139888390735397,0.6891436170205738,2.250098956032993,5.9518746578937245,0.00635796396949364,3.064826921585218e-06,0.640653174981616,0.026287153556710782,0.022203747911324876,450,,280.5,280.47083333333285,3.8502568648373986e-05,0,0,2.425495493751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,301.90000000000003,301.9326388888876,3.7058999999999997,0.019504102132628504,94.37246666666665,0.21180314760015945,1.9217000000000002,0.2291855361928409,0.6628404255330876,2.1970145314164453,5.811457792778984,0.0062079666290885075,2.983367287470473e-06,0.6255388596394045,0.02456420332983069,0.012737804457469346,450,,281.5,281.47083333333285,3.6138053539972896e-05,0,0,2.2765412566269996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,302.90000000000003,302.8881944444438,3.8378333333333337,0.08293421087424267,94.7464,0.1995638995409747,1.4157666666666666,0.1749466585372053,0.6554747622526624,2.1812092336728233,5.769650231005532,0.006163306587221622,2.952560721114175e-06,0.6210387401429566,0.025156028917320095,0.009279993192385778,450,,282.5,282.47083333333285,4.290740855352304e-05,0,0,2.702981378867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,304,304.0083333333314,4.7186,0.030406742673295264,94.99493333333334,0.27656489895381536,0.2864666666666667,0.24654292391657345,0.7867240545576387,2.6248319688971447,6.943103917727932,0.007416823619902339,3.5399723930193895e-06,0.7473479911443259,0.037122361238356744,0.002253702174956116,450,,285.5,285.47083333333285,5.8502710027100276e-05,1.4780347611879022e-05,1.338100102145046e-05,7.46396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,306.90000000000003,306.87152777777374,5.9162333333333335,0.07412127449884622,92.48253333333334,0.6178173300687927,1.6011999999999997,0.6908139619318658,0.80048311908863,2.600102871004737,6.877691465238337,0.0073469481537694155,3.4739038347146193e-06,0.7403070674388487,0.047358449119227895,0.01281733570284714,450,,286.5,286.47083333333285,8.011517615176153e-05,1.5847817161625837e-05,1.3346952672795368e-05,8.938089999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,307.90000000000003,307.8798611111124,6.039033333333333,0.16217133943250697,92.66646666666666,1.1120944219504647,1.2945,1.2732713261516575,0.8428089397044501,2.7430288337850537,7.255753689366916,0.00775080511269381,3.65285932569001e-06,0.7810012651749111,0.05089751280506498,0.010910161724474107,450,,287.5,287.47083333333285,6.438008130081301e-05,1.4862460654167238e-05,1.3335603223243673e-05,7.836021000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
